Method,MSE,source_size,target_size
CDAR,0.3058197080606776,750,50
DARC,2.8284727105257765,750,50
TKRR,0.4346595975321973,1000,50
CDAR,0.3075450888776397,1000,50
DARC,0.4177421480826973,1000,50
TKRR,0.4784841233878968,1500,50
CDAR,0.332949096372815,1500,50
DARC,1.0350011318840533,1500,50
TKRR,0.3161138309267877,100,100
CDAR,0.3071684599210002,100,100
DARC,0.5698034743739921,100,100
TKRR,0.3202262117831654,200,100
CDAR,0.3058077112782648,200,100
DARC,0.5989924583777528,200,100
TKRR,0.3096020440097504,500,100
CDAR,0.3125203936834834,500,100
DARC,0.4876980498051425,500,100
TKRR,0.3146210728889319,1000,100
CDAR,0.3252758446608237,1000,100
DARC,1.3672327181972312,1000,100
TKRR,0.319105287042232,1500,100
CDAR,0.3129263755947588,1500,100
DARC,3.3613689885083544,1500,100
TKRR,0.318066099854405,2000,100
CDAR,0.3692896162815256,2000,100
DARC,0.8810145863939837,2000,100
TKRR,0.3167530027683791,3000,100
CDAR,0.3147506373012994,3000,100
DARC,0.8960622444285691,3000,100
TKRR,0.3220565550930653,150,150
CDAR,0.3200167864236204,150,150
DARC,1.1059752395298852,150,150
TKRR,0.3117376053643427,300,150
CDAR,0.3187435960370837,300,150
DARC,2.082523485326579,300,150
TKRR,0.3174327334008029,750,150
CDAR,0.3659186278982242,750,150
DARC,1.2675323533444132,750,150
TKRR,0.3156816220161037,1500,150
CDAR,0.3184084903916578,1500,150
DARC,0.8862955413673077,1500,150
TKRR,0.3265664362584384,2250,150
CDAR,0.350350505902381,2250,150
DARC,0.3564303236276704,2250,150
TKRR,0.3113030259032263,3000,150
CDAR,0.4155885525123186,3000,150
DARC,2.5806867698203533,3000,150
TKRR,0.3232181620807717,4500,150
CDAR,0.3105125575766296,4500,150
DARC,2.205704159323441,4500,150
TKRR,0.3160613484510738,50,50
CDAR,0.3300318572868828,50,50
DARC,0.681570248741003,50,50
TKRR,0.3266230961083584,100,50
CDAR,0.3566177792845298,100,50
DARC,0.6909954820090605,100,50
TKRR,0.38466041690338,250,50
CDAR,0.3418263724151784,250,50
DARC,2.754460551293023,250,50
TKRR,0.3291969304849845,500,50
CDAR,0.3235149093929554,500,50
DARC,1.5740554262904252,500,50
TKRR,0.3265793539597503,750,50
CDAR,0.3109285996657311,750,50
DARC,3.44659008933196,750,50
TKRR,0.32604229219378,1000,50
CDAR,0.3353691935470019,1000,50
DARC,0.4907207900835865,1000,50
TKRR,0.3287984542186712,1500,50
CDAR,0.3534828722531312,1500,50
DARC,0.8269348797874986,1500,50
TKRR,0.3284143825769778,100,100
CDAR,0.3200856987912646,100,100
DARC,0.4198425265218808,100,100
TKRR,0.3232060778087996,200,100
CDAR,0.3116384006733578,200,100
DARC,0.6727849457641613,200,100
TKRR,0.3365343901260486,500,100
CDAR,0.3032645526840125,500,100
DARC,0.4604195938092669,500,100
TKRR,0.3346804741685002,1000,100
CDAR,0.3053434270139728,1000,100
DARC,1.3765656874296306,1000,100
TKRR,0.3291306547054817,1500,100
CDAR,0.3129887885894526,1500,100
DARC,1.8286965824370505,1500,100
TKRR,0.317849072409286,2000,100
CDAR,0.3194567492542416,2000,100
DARC,2.3132723095446743,2000,100
TKRR,0.327642488393516,3000,100
CDAR,0.3166484210431011,3000,100
DARC,0.5345084448810055,3000,100
TKRR,0.3223876113376635,150,150
CDAR,0.3098662815985091,150,150
DARC,1.1711361222217695,150,150
TKRR,0.3330359506724455,300,150
CDAR,0.3188731898008781,300,150
DARC,0.6060258662854847,300,150
TKRR,0.3383662309000494,750,150
CDAR,0.3025958687018163,750,150
DARC,0.5378120020206671,750,150
TKRR,0.3339124431525286,1500,150
CDAR,0.3387993220488807,1500,150
DARC,1.7744199017011515,1500,150
TKRR,0.328302603909298,2250,150
CDAR,0.3298891765119115,2250,150
DARC,0.5282217515684298,2250,150
TKRR,0.32074038879649,3000,150
CDAR,0.3127809734219718,3000,150
DARC,1.515975284887469,3000,150
TKRR,0.3366752723778256,4500,150
CDAR,0.3354563838339417,4500,150
DARC,0.7944862111754625,4500,150
TKRR,0.3756597336109005,50,50
CDAR,0.3186039909535567,50,50
DARC,0.5673024228767889,50,50
TKRR,0.4345604466528088,100,50
CDAR,0.3056657569708972,100,50
DARC,0.7178927801306733,100,50
TKRR,0.350768207852849,250,50
CDAR,0.3349550307272202,250,50
DARC,0.8858313525752565,250,50
TKRR,0.3452359104866913,500,50
CDAR,0.3098674627981249,500,50
DARC,0.6376113671783095,500,50
TKRR,0.3503676138903878,750,50
CDAR,0.3030720668124662,750,50
DARC,2.958783839629348,750,50
TKRR,0.3482705795059865,1000,50
CDAR,0.3381112522513486,1000,50
DARC,0.6313417381518853,1000,50
TKRR,0.340483609255951,1500,50
CDAR,0.3093211540361558,1500,50
DARC,1.7970352203668816,1500,50
TKRR,0.3206092338980735,100,100
CDAR,0.3372399173728407,100,100
DARC,0.3629110920454133,100,100
TKRR,0.3567498577051959,200,100
CDAR,0.3480547163340174,200,100
DARC,0.5497697759779179,200,100
TKRR,0.3500952473946047,500,100
CDAR,0.3227984682274776,500,100
DARC,1.4300967963278184,500,100
TKRR,0.3226202908565859,1000,100
CDAR,0.328590150561686,1000,100
DARC,2.632113370283395,1000,100
TKRR,0.3104434612944537,1500,100
CDAR,0.3170209915333447,1500,100
DARC,0.7554850508830182,1500,100
TKRR,0.3117375670535036,2000,100
CDAR,0.3577939304344215,2000,100
DARC,0.5303185460537486,2000,100
TKRR,0.3135815841978867,3000,100
CDAR,0.31825923550779,3000,100
DARC,1.35369337661527,3000,100
TKRR,0.3504705434175253,150,150
CDAR,0.8625075048672594,150,150
DARC,0.4397722374993659,150,150
TKRR,0.3607484345192621,300,150
CDAR,0.3609687724531855,300,150
DARC,2.166932719603664,300,150
TKRR,0.3421309137610989,750,150
CDAR,0.3272564480322326,750,150
DARC,0.6227665952017658,750,150
TKRR,0.3428504239066723,1500,150
CDAR,0.3637798093888455,1500,150
DARC,2.974888274458797,1500,150
TKRR,0.3482515147842566,2250,150
CDAR,0.3374487267166661,2250,150
DARC,0.8064227605551656,2250,150
TKRR,0.340132291047294,3000,150
CDAR,0.3342200380261634,3000,150
DARC,2.7242668714710945,3000,150
TKRR,0.3381059226273744,4500,150
CDAR,0.3073961363991931,4500,150
DARC,3.9962474965173542,4500,150
TKRR,0.3127117655440997,50,50
CDAR,0.3090205304568141,50,50
DARC,0.7324506308345669,50,50
TKRR,0.3431944439538451,100,50
CDAR,0.3331789316307343,100,50
DARC,0.7023746711157312,100,50
TKRR,0.3818109002902968,250,50
CDAR,0.3366540808595646,250,50
DARC,0.5356103980261768,250,50
TKRR,0.3582905911274041,500,50
CDAR,0.3075686334224922,500,50
DARC,0.6743958367098659,500,50
TKRR,0.3587678220601126,750,50
CDAR,0.3358537299254513,750,50
DARC,1.0101701404570258,750,50
TKRR,0.32059781683548,1000,50
CDAR,0.3151189454163737,1000,50
DARC,4.5324181794727085,1000,50
TKRR,0.3676506785796649,1500,50
CDAR,0.3667502067626789,1500,50
DARC,0.6897289624939337,1500,50
TKRR,0.3176861597121255,100,100
CDAR,0.3256041569959295,100,100
DARC,0.9458796760858872,100,100
TKRR,0.3098062533477869,200,100
CDAR,0.3196277844339245,200,100
DARC,1.7573578079252803,200,100
TKRR,0.3500969655789246,500,100
CDAR,0.3086689983523158,500,100
DARC,3.577907389217873,500,100
TKRR,0.3810263792915707,1000,100
CDAR,0.3190538229773759,1000,100
DARC,0.3751053773470971,1000,100
TKRR,0.3709324418179514,1500,100
CDAR,0.3517081876431382,1500,100
DARC,0.4851162381613019,1500,100
TKRR,0.37682456061575,2000,100
CDAR,0.3204791772097756,2000,100
DARC,0.5223656039850896,2000,100
TKRR,0.3534912874727913,3000,100
CDAR,0.310994174698788,3000,100
DARC,2.9029663883445886,3000,100
TKRR,0.3510703109271255,150,150
CDAR,0.3244376221939693,150,150
DARC,0.7435471120545071,150,150
TKRR,0.3088073641663467,300,150
CDAR,0.3031100269772309,300,150
DARC,2.293715326442611,300,150
TKRR,0.3194840170298674,750,150
CDAR,0.3081148497372878,750,150
DARC,0.4223226119390005,750,150
TKRR,0.32148277164478,1500,150
CDAR,0.3102366191789006,1500,150
DARC,3.2315914793788343,1500,150
TKRR,0.3182717998349302,2250,150
CDAR,0.3040889922443056,2250,150
DARC,2.683020040415634,2250,150
TKRR,0.3377492925523136,3000,150
CDAR,0.2959181817706891,3000,150
DARC,0.4854735306451284,3000,150
TKRR,0.3526269772112881,4500,150
CDAR,0.3480731899236625,4500,150
DARC,3.4336740892903013,4500,150
TKRR,0.328575431285606,50,50
CDAR,0.3036365246508499,50,50
DARC,0.6115960192555006,50,50
TKRR,0.5164181104102121,100,50
CDAR,0.3216561552586137,100,50
DARC,0.6144292838536477,100,50
TKRR,0.3544246319774116,250,50
CDAR,0.3742400332639783,250,50
DARC,2.0155700576141737,250,50
TKRR,0.3603207297465473,500,50
CDAR,0.3030759434764181,500,50
DARC,1.3110513491065665,500,50
TKRR,0.5256067589364436,750,50
CDAR,0.3268462393031673,750,50
DARC,3.652845885011125,750,50
TKRR,0.3371309353944933,1000,50
CDAR,0.3477640349919845,1000,50
DARC,0.7989411126379878,1000,50
TKRR,0.3222548557754325,1500,50
CDAR,0.3951078307493262,1500,50
DARC,5.564270646517092,1500,50
TKRR,0.3407269763925217,100,100
CDAR,0.3095392421948773,100,100
DARC,0.6263343152093194,100,100
TKRR,0.3246415140495327,200,100
CDAR,0.3227646700538198,200,100
DARC,0.4395516645156342,200,100
TKRR,0.3208958529235122,500,100
CDAR,0.3476059458792212,500,100
DARC,0.4822797099439856,500,100
TKRR,0.3349047713037776,1000,100
CDAR,0.3283452700971199,1000,100
DARC,1.3192672788825714,1000,100
TKRR,0.3219412296513836,1500,100
CDAR,0.3152703307556092,1500,100
DARC,1.310124342907469,1500,100
TKRR,0.3324409936433558,2000,100
CDAR,0.3087568294109233,2000,100
DARC,2.699197724629257,2000,100
TKRR,0.3288385229942582,3000,100
CDAR,0.3012145090772958,3000,100
DARC,3.665622283647515,3000,100
TKRR,0.3131502759438099,150,150
CDAR,0.3077662952498371,150,150
DARC,0.5020931603670123,150,150
TKRR,0.2832895869711306,300,150
CDAR,0.3134606017528646,300,150
DARC,1.4062469678215053,300,150
TKRR,0.2998585751801117,750,150
CDAR,0.3080983606702114,750,150
DARC,1.5967340440071307,750,150
TKRR,0.2935747691218415,1500,150
CDAR,0.2939288542670855,1500,150
DARC,2.8574114126793706,1500,150
TKRR,0.3050024878906333,2250,150
CDAR,0.3248983880548563,2250,150
DARC,3.619002707550368,2250,150
TKRR,0.3068158046890176,3000,150
CDAR,0.3117230690602863,3000,150
DARC,0.3219618633403639,3000,150
TKRR,0.3011244662619084,4500,150
CDAR,0.297707828388123,4500,150
DARC,3.6392606473667866,4500,150
TKRR,0.3289190326387839,50,50
CDAR,0.3280461485690418,50,50
DARC,2.0727498621489406,50,50
TKRR,0.3316094761896682,100,50
CDAR,0.314832337226781,100,50
DARC,0.5884772996466381,100,50
TKRR,0.3383717402596127,250,50
CDAR,0.3441345090402594,250,50
DARC,1.2073121495981258,250,50
TKRR,0.3739255240978062,500,50
CDAR,0.3342494286139168,500,50
DARC,0.8745855691257333,500,50
TKRR,0.3493180026425616,750,50
CDAR,0.3343372742417288,750,50
DARC,1.1803352524223418,750,50
TKRR,0.4111440706395726,1000,50
CDAR,0.306463863086377,1000,50
DARC,2.433899687249601,1000,50
TKRR,0.3748993388405788,1500,50
CDAR,0.3387455460809061,1500,50
DARC,2.750976992456122,1500,50
TKRR,0.3031261741795295,100,100
CDAR,0.3107979594682725,100,100
DARC,0.4050509337841698,100,100
TKRR,0.3065300035217892,200,100
CDAR,0.2989309681397702,200,100
DARC,1.10062938063987,200,100
TKRR,0.3042340049848752,500,100
CDAR,0.3110567633309003,500,100
DARC,0.9685928098365236,500,100
TKRR,0.3028245131344059,1000,100
CDAR,0.3037548122551625,1000,100
DARC,3.1793084086369,1000,100
TKRR,0.3062396863638864,1500,100
CDAR,0.3385198550565677,1500,100
DARC,0.5257653074868507,1500,100
TKRR,0.3023598358602542,2000,100
CDAR,0.3054515266164928,2000,100
DARC,2.1413978434585026,2000,100
TKRR,0.3093125714409836,3000,100
CDAR,0.3033723499137442,3000,100
DARC,0.3112935906938343,3000,100
TKRR,0.3217719539460872,150,150
CDAR,0.307516218219545,150,150
DARC,0.6299469690371856,150,150
TKRR,0.3134579510707326,300,150
CDAR,0.2956782886246406,300,150
DARC,0.3713326630045948,300,150
TKRR,0.3134794100247742,750,150
CDAR,0.2980818719370618,750,150
DARC,1.2996796428797397,750,150
TKRR,0.3132842678360054,1500,150
CDAR,0.2945169082217414,1500,150
DARC,0.8276719752373976,1500,150
TKRR,0.3215462814975809,2250,150
CDAR,0.3026018427244228,2250,150
DARC,1.1367410750130584,2250,150
TKRR,0.3510919658606265,3000,150
CDAR,0.3365430537028063,3000,150
DARC,2.347231130869188,3000,150
TKRR,0.3334241893762643,4500,150
CDAR,0.3200954467005945,4500,150
DARC,2.6072778226394115,4500,150
TKRR,0.3352288850239783,50,50
CDAR,0.3025963663367386,50,50
DARC,0.3863544109173203,50,50
TKRR,0.3356978126490884,100,50
CDAR,0.3125083211890831,100,50
DARC,0.8471161544367711,100,50
TKRR,0.3432009733338476,250,50
CDAR,0.3322453612350486,250,50
DARC,1.4863178178262293,250,50
TKRR,0.3428291084831337,500,50
CDAR,0.3031085240333929,500,50
DARC,0.5563430666129743,500,50
TKRR,0.3429819482202954,750,50
CDAR,0.3218294713664654,750,50
DARC,3.83227860442494,750,50
TKRR,0.3362038889716098,1000,50
CDAR,0.3260975926517173,1000,50
DARC,0.5358115983122805,1000,50
TKRR,0.3501247218430739,1500,50
CDAR,0.3389730797292647,1500,50
DARC,0.5085302781731569,1500,50
TKRR,0.3186762295646373,100,100
CDAR,0.2984917829278287,100,100
DARC,0.5470974868464672,100,100
TKRR,0.4751714350821901,200,100
CDAR,0.3166702076083879,200,100
DARC,0.6217264593279853,200,100
TKRR,0.5172612767655466,500,100
CDAR,0.3046801985509839,500,100
DARC,1.453620383180354,500,100
TKRR,0.3172912627169879,1000,100
CDAR,0.3298526000658104,1000,100
DARC,3.453516802400133,1000,100
TKRR,0.4470290984137237,1500,100
CDAR,0.307218130600042,1500,100
DARC,0.8993920787699431,1500,100
TKRR,0.4819153237752125,2000,100
CDAR,0.6653165966628288,2000,100
DARC,0.4713893334600496,2000,100
TKRR,0.3973247876445062,3000,100
CDAR,0.3003682146473911,3000,100
DARC,0.307970609727729,3000,100
TKRR,0.3236388630577987,150,150
CDAR,0.3335136867080249,150,150
DARC,2.654533877958623,150,150
TKRR,0.31427214171908,300,150
CDAR,0.312747036555747,300,150
DARC,0.6162997431409977,300,150
TKRR,0.3191146550555126,750,150
CDAR,0.3589497808136283,750,150
DARC,2.133725111235939,750,150
TKRR,0.3200293550347444,1500,150
CDAR,0.3422362873926562,1500,150
DARC,2.6163432957223414,1500,150
TKRR,0.3233465416371182,2250,150
CDAR,1.6469910917253547,2250,150
DARC,0.8593668161676429,2250,150
TKRR,0.3298342823460696,3000,150
CDAR,0.3773156450113985,3000,150
DARC,2.781581826915261,3000,150
TKRR,0.3460558116479484,4500,150
CDAR,0.329846178163942,4500,150
DARC,0.8387823274842926,4500,150
TKRR,0.4620867267195508,50,50
CDAR,0.7398156851120304,50,50
DARC,0.7478671713336689,50,50
TKRR,0.3655244293771024,100,50
CDAR,0.3019375099677954,100,50
DARC,2.7347404603488727,100,50
TKRR,0.3739904333057052,250,50
CDAR,0.3341095404156381,250,50
DARC,0.934796436500156,250,50
TKRR,0.3738855206309165,500,50
CDAR,0.3737974047551994,500,50
DARC,1.2216847047414865,500,50
TKRR,0.3643907368468645,750,50
CDAR,0.3166102079712337,750,50
DARC,1.8481445237512208,750,50
TKRR,0.3823461517826638,1000,50
CDAR,0.3201298858576995,1000,50
DARC,4.204648961780443,1000,50
TKRR,0.3720923444556394,1500,50
CDAR,0.3452807827355316,1500,50
DARC,3.193853105015216,1500,50
TKRR,0.3025130881317369,100,100
CDAR,0.32908156795764,100,100
DARC,0.967490142279088,100,100
TKRR,0.299512909766045,200,100
CDAR,0.314323906590727,200,100
DARC,0.733616402855912,200,100
TKRR,0.3100843470271297,500,100
CDAR,0.3343394198151215,500,100
DARC,0.4876528021035026,500,100
TKRR,0.3213399520985797,1000,100
CDAR,0.3315299189679594,1000,100
DARC,2.4734008422871225,1000,100
TKRR,0.3116746876968012,1500,100
CDAR,0.3391031410348374,1500,100
DARC,4.2077147584777,1500,100
TKRR,0.3159197685838318,2000,100
CDAR,0.3110633968289226,2000,100
DARC,4.175435038283128,2000,100
TKRR,0.3033962725822107,3000,100
CDAR,0.3411354845258024,3000,100
DARC,1.6396724108100156,3000,100
TKRR,0.3394402776587696,150,150
CDAR,0.3278895569794038,150,150
DARC,0.6374330208040068,150,150
TKRR,0.3385499134607753,300,150
CDAR,0.3092265287406133,300,150
DARC,1.5093805440142696,300,150
TKRR,0.322075161176123,750,150
CDAR,0.3137775893071981,750,150
DARC,0.3463209572667493,750,150
TKRR,0.3393929657582341,1500,150
CDAR,0.314541878548411,1500,150
DARC,4.324571866922767,1500,150
TKRR,0.3499258860701871,2250,150
CDAR,0.3151439148063774,2250,150
DARC,1.6033340262621587,2250,150
TKRR,0.3358785235534214,3000,150
CDAR,0.3198052305577776,3000,150
DARC,4.6724211731418,3000,150
TKRR,0.3517640945246424,4500,150
CDAR,0.327173422441985,4500,150
DARC,5.260924994558651,4500,150
TKRR,0.4369993766391653,50,50
CDAR,0.3368392189053041,50,50
DARC,0.5804359937067118,50,50
TKRR,0.4341430164581867,100,50
CDAR,0.3163982939222663,100,50
DARC,0.6605875022744293,100,50
TKRR,0.4322591178535889,250,50
CDAR,0.3367930846618275,250,50
DARC,1.5700958342281175,250,50
TKRR,0.4282971476593284,500,50
CDAR,0.3084054527184061,500,50
DARC,1.718882201903832,500,50
TKRR,0.5381457791316283,750,50
CDAR,0.312991192787713,750,50
DARC,0.8417614446326137,750,50
TKRR,0.4842145973253624,1000,50
CDAR,0.3443723028889387,1000,50
DARC,1.913881610199706,1000,50
TKRR,0.5528507066218036,1500,50
CDAR,0.3560432852394635,1500,50
DARC,0.5985043107056599,1500,50
TKRR,0.3328619234428639,100,100
CDAR,0.3022028061571229,100,100
DARC,0.5856738491020094,100,100
TKRR,0.3426807710256983,200,100
CDAR,0.3102764972410717,200,100
DARC,0.648467381208177,200,100
TKRR,0.3456506867207339,500,100
CDAR,0.3204637637593674,500,100
DARC,0.7999056011621044,500,100
TKRR,0.389387845923712,1000,100
CDAR,0.341333715838812,1000,100
DARC,2.8487767223057703,1000,100
TKRR,0.3636496552268609,1500,100
CDAR,0.3196830586530358,1500,100
DARC,1.862873334553732,1500,100
TKRR,0.3877903086485913,2000,100
CDAR,0.3119106210908511,2000,100
DARC,1.2963619848316057,2000,100
TKRR,0.4121986025507133,3000,100
CDAR,0.3174316068241533,3000,100
DARC,0.4273578810312077,3000,100
TKRR,0.3202914347102915,150,150
CDAR,0.3129628661762893,150,150
DARC,1.2637505240137548,150,150
TKRR,0.3246395811933663,300,150
CDAR,0.3075423924085691,300,150
DARC,0.4022735457222217,300,150
TKRR,0.332180276648485,750,150
CDAR,0.3171533987773816,750,150
DARC,0.8207354037023692,750,150
TKRR,0.3260762362992546,1500,150
CDAR,0.30385022972492,1500,150
DARC,1.1367687882458044,1500,150
TKRR,0.3326725134222546,2250,150
CDAR,0.3281504818904702,2250,150
DARC,2.632281764811727,2250,150
TKRR,0.3270926575413727,3000,150
CDAR,0.3115619745242787,3000,150
DARC,1.0778222809793507,3000,150
TKRR,0.3261371793629348,4500,150
CDAR,1.5047582906661328,4500,150
DARC,1.100644339257509,4500,150
TKRR,0.4208614566187471,50,50
CDAR,0.3259569456852533,50,50
DARC,1.3718408678733598,50,50
TKRR,0.4249047944682286,100,50
CDAR,0.3337675984697899,100,50
DARC,0.8966081157884248,100,50
TKRR,0.4137477937147773,250,50
CDAR,0.3470728231499801,250,50
DARC,4.116417077451623,250,50
TKRR,0.4373535901329938,500,50
CDAR,0.3493823257405306,500,50
DARC,3.04402499863398,500,50
TKRR,0.4920224563561158,750,50
CDAR,0.3406596434562862,750,50
DARC,1.8115502221133597,750,50
TKRR,0.425937338920893,1000,50
CDAR,0.3409212127391975,1000,50
DARC,1.2636012530418692,1000,50
TKRR,0.4403682539865817,1500,50
CDAR,0.3239347270251589,1500,50
DARC,3.030660886120855,1500,50
TKRR,0.4097689505457821,100,100
CDAR,0.3200059971468909,100,100
DARC,0.3615747079168672,100,100
TKRR,0.3301603768817969,200,100
CDAR,0.3086240803280067,200,100
DARC,0.6171674239130784,200,100
TKRR,0.3451683099060162,500,100
CDAR,0.3316796255445262,500,100
DARC,1.994492223615199,500,100
TKRR,0.3944985538147098,1000,100
CDAR,0.3066060216814464,1000,100
DARC,1.884709689319785,1000,100
TKRR,0.3573684147410095,1500,100
CDAR,0.3114834275276776,1500,100
DARC,3.5483440368017605,1500,100
TKRR,0.3225827696287789,2000,100
CDAR,0.3187091276568958,2000,100
DARC,0.5775428298639597,2000,100
TKRR,0.3402602423842288,3000,100
CDAR,0.3119785663278379,3000,100
DARC,3.734511635542032,3000,100
TKRR,0.3108385276946855,150,150
CDAR,0.318395158438313,150,150
DARC,0.4798085277033804,150,150
TKRR,0.3126433209443197,300,150
CDAR,0.529619609629528,300,150
DARC,2.1609697412520097,300,150
TKRR,0.3130105578400349,750,150
CDAR,0.3325099241869698,750,150
DARC,0.3963939427481652,750,150
TKRR,0.3060831933310948,1500,150
CDAR,0.3132508576550984,1500,150
DARC,3.269146567583095,1500,150
TKRR,0.3200534471086879,2250,150
CDAR,0.3245733095262723,2250,150
DARC,1.5375852487587442,2250,150
TKRR,0.3132784206899673,3000,150
CDAR,0.3254369955184891,3000,150
DARC,1.6509267691540543,3000,150
TKRR,0.309336095218457,4500,150
CDAR,0.296104731005517,4500,150
DARC,3.184056398248253,4500,150
TKRR,0.3528457773666302,50,50
CDAR,0.314989675665736,50,50
DARC,0.5906914028930532,50,50
TKRR,0.3743073154775258,100,50
CDAR,0.316693689477144,100,50
DARC,0.5609762539774654,100,50
TKRR,0.3451042313251429,250,50
CDAR,0.3324236901718003,250,50
DARC,0.6893385327234559,250,50
TKRR,0.3527812025074542,500,50
CDAR,0.3203652681342114,500,50
DARC,1.3020431568421025,500,50
TKRR,0.3503050952533711,750,50
CDAR,0.3157765058147933,750,50
DARC,0.9531044443687664,750,50
TKRR,0.3522326976206559,1000,50
CDAR,0.3295847219001468,1000,50
DARC,0.7332903922512736,1000,50
TKRR,0.3460330532420606,1500,50
CDAR,0.3150958136515089,1500,50
DARC,2.7153172870915383,1500,50
TKRR,0.3146761953837874,100,100
CDAR,0.323159904859377,100,100
DARC,0.5414543270833873,100,100
TKRR,0.3188208700661113,200,100
CDAR,0.3006431971101208,200,100
DARC,0.7991558708649813,200,100
TKRR,0.3434198888489272,500,100
CDAR,0.3073641338283324,500,100
DARC,1.0439841096865885,500,100
TKRR,0.3100900474336546,1000,100
CDAR,0.3177107943074096,1000,100
DARC,0.5387186029685452,1000,100
TKRR,0.3167145103434621,1500,100
CDAR,0.3262765293738205,1500,100
DARC,2.3550820445586256,1500,100
TKRR,0.3218838569085069,2000,100
CDAR,0.342145910534498,2000,100
DARC,1.896962414808093,2000,100
TKRR,0.3232024016325217,3000,100
CDAR,0.3172865588326016,3000,100
DARC,1.3859029032847905,3000,100
TKRR,0.3344657821877239,150,150
CDAR,0.3295842889940018,150,150
DARC,0.3951065134819865,150,150
TKRR,0.3547611549135642,300,150
CDAR,0.328684132871965,300,150
DARC,0.6441753526882285,300,150
TKRR,0.3170640298979365,750,150
CDAR,0.3095248795867011,750,150
DARC,0.635925606532226,750,150
TKRR,0.3267455384363837,1500,150
CDAR,0.3104111450445393,1500,150
DARC,3.2217154735756197,1500,150
TKRR,0.3527820463310149,2250,150
CDAR,0.3396769258699741,2250,150
DARC,1.782202121710957,2250,150
TKRR,0.3450681005987594,3000,150
CDAR,0.356322889795716,3000,150
DARC,4.204251159587952,3000,150
TKRR,0.3164485692290141,4500,150
CDAR,0.3078110951166176,4500,150
DARC,2.240438015847841,4500,150
TKRR,0.3403080114546669,50,50
CDAR,0.3211177051859068,50,50
DARC,0.5280940348825796,50,50
TKRR,0.3356261651969979,100,50
CDAR,0.3047786564256777,100,50
DARC,2.1381860403949364,100,50
TKRR,0.3444514376301595,250,50
CDAR,0.3232701117995333,250,50
DARC,0.6191130745748671,250,50
TKRR,0.3504753707943517,500,50
CDAR,0.3254069317672063,500,50
DARC,0.7504536221677487,500,50
TKRR,0.3384683196960807,750,50
CDAR,0.3368581981934769,750,50
DARC,3.4294793018639336,750,50
TKRR,0.3468774678869608,1000,50
CDAR,0.3414662580302571,1000,50
DARC,0.7706079256612164,1000,50
TKRR,0.3383193768325532,1500,50
CDAR,0.31347602172551,1500,50
DARC,4.86645914314971,1500,50
TKRR,0.316481526939922,100,100
CDAR,0.3201722061883758,100,100
DARC,0.9699368322501076,100,100
TKRR,0.3576887925602027,200,100
CDAR,0.3236270042445959,200,100
DARC,1.3055797306129415,200,100
TKRR,0.3388118250819542,500,100
CDAR,0.3249551806623221,500,100
DARC,0.9936089992246464,500,100
TKRR,0.3343252891655237,1000,100
CDAR,0.3272714790760732,1000,100
DARC,1.9298808982077127,1000,100
TKRR,0.3559043263028514,1500,100
CDAR,0.3251262168024462,1500,100
DARC,3.3539751616329,1500,100
TKRR,0.3326866121912338,2000,100
CDAR,0.3106694308763917,2000,100
DARC,2.843177044650393,2000,100
TKRR,0.3803004710066847,3000,100
CDAR,0.3657451505498433,3000,100
DARC,4.359707159509958,3000,100
TKRR,0.3096740172138286,150,150
CDAR,0.3097698018015778,150,150
DARC,2.447158861016523,150,150
TKRR,0.3091675643165269,300,150
CDAR,0.3053431323194993,300,150
DARC,0.6446844106420991,300,150
TKRR,0.3063849401768631,750,150
CDAR,0.3444744273734275,750,150
DARC,1.4537408732701094,750,150
TKRR,0.3110607543679626,1500,150
CDAR,0.4377958568690271,1500,150
DARC,1.5540688208254652,1500,150
TKRR,0.314013253528959,2250,150
CDAR,0.346584685105583,2250,150
DARC,0.8041815063641594,2250,150
TKRR,0.3328440755762704,3000,150
CDAR,0.3116919454997703,3000,150
DARC,0.5184574593241177,3000,150
TKRR,0.3350483490154028,4500,150
CDAR,0.3001984536097956,4500,150
DARC,3.579958704925685,4500,150
TKRR,0.3386968174960406,50,50
CDAR,0.363386122124341,50,50
DARC,0.698057777816162,50,50
TKRR,0.3382330056715582,100,50
CDAR,0.347216587292661,100,50
DARC,1.2687210434901484,100,50
TKRR,0.3439002596008524,250,50
CDAR,0.3636854830139959,250,50
DARC,0.6664086801672098,250,50
TKRR,0.3317193782346412,500,50
CDAR,0.3155843966230954,500,50
DARC,0.5755256330019167,500,50
TKRR,0.3400570149800285,750,50
CDAR,0.3768418907341391,750,50
DARC,0.985429200132522,750,50
TKRR,0.3390420443005643,1000,50
CDAR,0.3350504301031916,1000,50
DARC,0.793385342747861,1000,50
TKRR,0.3449668252937102,1500,50
CDAR,0.3745741607434009,1500,50
DARC,2.7869552174331,1500,50
TKRR,0.3204231870630156,100,100
CDAR,0.3062350337811176,100,100
DARC,0.8708909916405919,100,100
TKRR,0.4503844769090229,200,100
CDAR,0.3062611758002141,200,100
DARC,2.16785261156773,200,100
TKRR,0.4209510569411435,500,100
CDAR,0.3136039822936964,500,100
DARC,0.5874044516701308,500,100
TKRR,0.3242698411083671,1000,100
CDAR,0.3428076946716266,1000,100
DARC,1.5622057044660966,1000,100
TKRR,0.3327178222369411,1500,100
