Method,Metric,Value,source_target_ratio,source_size,target_size
Mean_Matching,XGBoost,0.3036377255988328,2,200,100
Mean_Matching,KRR,0.325150597243492,2,200,100
Mean_Matching,NN,0.3023960848549118,2,200,100
Mean_Matching,W1_to_target,0.4892771260109937,2,200,100
OT_Calibration,XGBoost,0.4278720449549629,2,200,100
OT_Calibration,KRR,0.4285364053905199,2,200,100
OT_Calibration,NN,0.4067725899541108,2,200,100
OT_Calibration,W1_to_target,1.3498703751062395,2,200,100
TLCQM,XGBoost,0.3154469023521257,2,200,100
TLCQM,KRR,0.3345734555643528,2,200,100
TLCQM,NN,0.3114666438175782,2,200,100
TLCQM,W1_to_target,0.0405808366727664,2,200,100
TLCQM,AvgPinball,0.1749305628334336,2,200,100
TLCQM,CRPS,0.319176677551119,2,200,100
Engression_Only,XGBoost,2.0026355513435496,5,500,100
Engression_Only,KRR,1.151028307971028,5,500,100
Engression_Only,NN,1.9562359995015028,5,500,100
Engression_Only,W1_to_target,2.114549222725883,5,500,100
Mean_Matching,XGBoost,0.3047133018473818,5,500,100
Mean_Matching,KRR,0.3059838601398069,5,500,100
Mean_Matching,NN,0.300161429675522,5,500,100
Mean_Matching,W1_to_target,0.3619764177363417,5,500,100
OT_Calibration,XGBoost,0.3854107291697816,5,500,100
OT_Calibration,KRR,0.4122108301040383,5,500,100
OT_Calibration,NN,0.4282321179556659,5,500,100
OT_Calibration,W1_to_target,0.9967035788925702,5,500,100
TLCQM,XGBoost,0.3032061858875114,5,500,100
TLCQM,KRR,0.3060780440418917,5,500,100
TLCQM,NN,0.3013750289660601,5,500,100
TLCQM,W1_to_target,0.0451141685074883,5,500,100
TLCQM,AvgPinball,0.1714946656260869,5,500,100
TLCQM,CRPS,0.3134446758550899,5,500,100
Engression_Only,XGBoost,3.3676990257818304,10,1000,100
Engression_Only,KRR,1.9273103992079668,10,1000,100
Engression_Only,NN,2.6699743165353467,10,1000,100
Engression_Only,W1_to_target,2.06255670472858,10,1000,100
Mean_Matching,XGBoost,0.307507245773004,10,1000,100
Mean_Matching,KRR,0.3066566209442166,10,1000,100
Mean_Matching,NN,0.3048860388451782,10,1000,100
Mean_Matching,W1_to_target,0.33872326587996,10,1000,100
OT_Calibration,XGBoost,0.5234597461921362,10,1000,100
OT_Calibration,KRR,0.5422150857165547,10,1000,100
OT_Calibration,NN,0.5500231465134795,10,1000,100
OT_Calibration,W1_to_target,0.1708144690227462,10,1000,100
TLCQM,XGBoost,0.3046795765455996,10,1000,100
TLCQM,KRR,0.3064929643075607,10,1000,100
TLCQM,NN,0.3047034865174989,10,1000,100
TLCQM,W1_to_target,0.0397963308951861,10,1000,100
TLCQM,AvgPinball,0.1738281348717239,10,1000,100
TLCQM,CRPS,0.3174314758137982,10,1000,100
Engression_Only,XGBoost,2.8594197443069915,15,1500,100
Engression_Only,KRR,1.9521474193408952,15,1500,100
Engression_Only,NN,2.998471961588413,15,1500,100
Engression_Only,W1_to_target,2.0097629228900704,15,1500,100
Mean_Matching,XGBoost,0.2897400202363774,15,1500,100
Mean_Matching,KRR,0.2964286535361226,15,1500,100
Mean_Matching,NN,0.2892173294801493,15,1500,100
Mean_Matching,W1_to_target,0.3121793340953172,15,1500,100
OT_Calibration,XGBoost,0.5145595104161808,15,1500,100
OT_Calibration,KRR,0.5489515496219907,15,1500,100
OT_Calibration,NN,0.5734630176932245,15,1500,100
OT_Calibration,W1_to_target,0.4758455702637865,15,1500,100
TLCQM,XGBoost,0.2861399298608774,15,1500,100
TLCQM,KRR,0.2942068850372764,15,1500,100
TLCQM,NN,0.2888013848194443,15,1500,100
TLCQM,W1_to_target,0.0448917410085229,15,1500,100
TLCQM,AvgPinball,0.1739215127506005,15,1500,100
TLCQM,CRPS,0.3181226677741918,15,1500,100
Engression_Only,XGBoost,3.0734388800653583,20,2000,100
Engression_Only,KRR,2.1149196335295954,20,2000,100
Engression_Only,NN,2.406209405562214,20,2000,100
Engression_Only,W1_to_target,2.0845519381041213,20,2000,100
Mean_Matching,XGBoost,0.2874709427927313,20,2000,100
Mean_Matching,KRR,0.3035284159878863,20,2000,100
Mean_Matching,NN,0.2910833957325657,20,2000,100
Mean_Matching,W1_to_target,0.3527187948235599,20,2000,100
OT_Calibration,XGBoost,0.5065192731559129,20,2000,100
OT_Calibration,KRR,0.5714402863090351,20,2000,100
OT_Calibration,NN,0.581662124125338,20,2000,100
OT_Calibration,W1_to_target,0.4648350171477945,20,2000,100
TLCQM,XGBoost,0.2876323104847907,20,2000,100
TLCQM,KRR,0.2986535055207444,20,2000,100
TLCQM,NN,0.2901434427569915,20,2000,100
TLCQM,W1_to_target,0.0481222733486702,20,2000,100
TLCQM,AvgPinball,0.1721134007927684,20,2000,100
TLCQM,CRPS,0.3144350264285257,20,2000,100
Engression_Only,XGBoost,3.335423379169922,30,3000,100
Engression_Only,KRR,2.747909490957185,30,3000,100
Engression_Only,NN,3.3419324282697738,30,3000,100
Engression_Only,W1_to_target,2.0585345242869364,30,3000,100
Mean_Matching,XGBoost,0.3023595164667418,30,3000,100
Mean_Matching,KRR,0.312954565792933,30,3000,100
Mean_Matching,NN,0.3014191143603565,30,3000,100
Mean_Matching,W1_to_target,0.3630439841841621,30,3000,100
OT_Calibration,XGBoost,0.6683325148170277,30,3000,100
OT_Calibration,KRR,0.7082914061161838,30,3000,100
OT_Calibration,NN,0.7302707247157568,30,3000,100
OT_Calibration,W1_to_target,0.2384326972073698,30,3000,100
TLCQM,XGBoost,0.3000958080978213,30,3000,100
TLCQM,KRR,0.3119333974887007,30,3000,100
TLCQM,NN,0.3011687917208098,30,3000,100
TLCQM,W1_to_target,0.0425015816829812,30,3000,100
TLCQM,AvgPinball,0.1721865023028143,30,3000,100
TLCQM,CRPS,0.3146026232394839,30,3000,100
Engression_Only,XGBoost,0.4499599400648342,1,150,150
Engression_Only,KRR,0.4843330462666437,1,150,150
Engression_Only,NN,0.4919553919258969,1,150,150
Engression_Only,W1_to_target,1.984775501984936,1,150,150
Mean_Matching,XGBoost,0.2966819319087852,1,150,150
Mean_Matching,KRR,0.3076623629238534,1,150,150
Mean_Matching,NN,0.2942342207064436,1,150,150
Mean_Matching,W1_to_target,0.4050327818995241,1,150,150
OT_Calibration,XGBoost,0.3515438368822972,1,150,150
OT_Calibration,KRR,0.3690969186885239,1,150,150
OT_Calibration,NN,0.35933054823793,1,150,150
OT_Calibration,W1_to_target,1.1203984360100845,1,150,150
TLCQM,XGBoost,0.2971805189715795,1,150,150
TLCQM,KRR,0.3244924285408752,1,150,150
TLCQM,NN,0.3030980558120519,1,150,150
TLCQM,W1_to_target,0.0343053442032072,1,150,150
TLCQM,AvgPinball,0.1819441933227753,1,150,150
TLCQM,CRPS,0.3339710141855516,1,150,150
Engression_Only,XGBoost,2.137037245671717,2,300,150
Engression_Only,KRR,0.9240680625433254,2,300,150
Engression_Only,NN,1.1169107348543503,2,300,150
Engression_Only,W1_to_target,2.0351394228198063,2,300,150
Mean_Matching,XGBoost,0.2962168971175917,2,300,150
Mean_Matching,KRR,0.3027957975860412,2,300,150
Mean_Matching,NN,0.2931803465911122,2,300,150
Mean_Matching,W1_to_target,0.3220942888995213,2,300,150
OT_Calibration,XGBoost,0.3839482863544473,2,300,150
OT_Calibration,KRR,0.4095662222608527,2,300,150
OT_Calibration,NN,0.3997091452969036,2,300,150
OT_Calibration,W1_to_target,0.5603975555230015,2,300,150
TLCQM,XGBoost,0.3009968413757754,2,300,150
TLCQM,KRR,0.3025903520128802,2,300,150
TLCQM,NN,0.2956623754868769,2,300,150
TLCQM,W1_to_target,0.0330862180825883,2,300,150
TLCQM,AvgPinball,0.1631366012232399,2,300,150
TLCQM,CRPS,0.2978375180176909,2,300,150
Engression_Only,XGBoost,2.6106354793680198,5,750,150
Engression_Only,KRR,1.2066060148723146,5,750,150
Engression_Only,NN,2.050657341648517,5,750,150
Engression_Only,W1_to_target,2.057612077056708,5,750,150
Mean_Matching,XGBoost,0.29298491124681,5,750,150
Mean_Matching,KRR,0.3029013484189377,5,750,150
Mean_Matching,NN,0.2936834220970903,5,750,150
Mean_Matching,W1_to_target,0.3570604655725128,5,750,150
OT_Calibration,XGBoost,0.3459801369619753,5,750,150
OT_Calibration,KRR,0.3842725954444278,5,750,150
OT_Calibration,NN,0.3845204475381971,5,750,150
OT_Calibration,W1_to_target,0.4963145666016686,5,750,150
TLCQM,XGBoost,0.2938862428486099,5,750,150
TLCQM,KRR,0.3023222783229939,5,750,150
TLCQM,NN,0.2947253511917369,5,750,150
TLCQM,W1_to_target,0.0343768954181348,5,750,150
TLCQM,AvgPinball,0.1631514981823955,5,750,150
TLCQM,CRPS,0.2977881908731566,5,750,150
Engression_Only,XGBoost,3.039431068478009,10,1500,150
Engression_Only,KRR,1.93426495007748,10,1500,150
Engression_Only,NN,2.920348804199876,10,1500,150
Engression_Only,W1_to_target,1.9903302104803735,10,1500,150
Mean_Matching,XGBoost,0.2959263353098101,10,1500,150
Mean_Matching,KRR,0.3013131426831715,10,1500,150
Mean_Matching,NN,0.2989084655205247,10,1500,150
Mean_Matching,W1_to_target,0.3287141590349663,10,1500,150
OT_Calibration,XGBoost,0.450502014921941,10,1500,150
OT_Calibration,KRR,0.4475032382816282,10,1500,150
OT_Calibration,NN,0.4794036316940351,10,1500,150
OT_Calibration,W1_to_target,0.1180456915446302,10,1500,150
TLCQM,XGBoost,0.2930351509858544,10,1500,150
TLCQM,KRR,0.2968958651719848,10,1500,150
TLCQM,NN,0.2958273681740858,10,1500,150
TLCQM,W1_to_target,0.0398533264966674,10,1500,150
TLCQM,AvgPinball,0.164901878559293,10,1500,150
TLCQM,CRPS,0.30108777157733,10,1500,150
Engression_Only,XGBoost,2.482773540865488,15,2250,150
Engression_Only,KRR,2.0040355240849417,15,2250,150
Engression_Only,NN,2.808432565180231,15,2250,150
Engression_Only,W1_to_target,2.0413412532197164,15,2250,150
Mean_Matching,XGBoost,0.2937937570220038,15,2250,150
Mean_Matching,KRR,0.2905944340039744,15,2250,150
Mean_Matching,NN,0.2895239829228425,15,2250,150
Mean_Matching,W1_to_target,0.2822285006928343,15,2250,150
OT_Calibration,XGBoost,0.4780427068272546,15,2250,150
OT_Calibration,KRR,0.4912553173795093,15,2250,150
OT_Calibration,NN,0.5112316260969412,15,2250,150
OT_Calibration,W1_to_target,0.2058040195808534,15,2250,150
TLCQM,XGBoost,0.280984826800307,15,2250,150
TLCQM,KRR,0.2732700084280532,15,2250,150
TLCQM,NN,0.2803990331231395,15,2250,150
TLCQM,W1_to_target,0.0300191709430791,15,2250,150
TLCQM,AvgPinball,0.1677425198888622,15,2250,150
TLCQM,CRPS,0.3067807830966655,15,2250,150
Engression_Only,XGBoost,3.3436112806325187,20,3000,150
Engression_Only,KRR,2.743793051483075,20,3000,150
Engression_Only,NN,3.582100814785305,20,3000,150
Engression_Only,W1_to_target,2.0511528880071643,20,3000,150
Mean_Matching,XGBoost,0.3069630167742521,20,3000,150
Mean_Matching,KRR,0.3144313699534656,20,3000,150
Mean_Matching,NN,0.3073322246688761,20,3000,150
Mean_Matching,W1_to_target,0.3076582472522121,20,3000,150
OT_Calibration,XGBoost,0.6591663213396038,20,3000,150
OT_Calibration,KRR,0.6248006208738064,20,3000,150
OT_Calibration,NN,0.6516829841355992,20,3000,150
OT_Calibration,W1_to_target,0.2499671995436907,20,3000,150
TLCQM,XGBoost,0.3021595786140728,20,3000,150
TLCQM,KRR,0.3061765600782128,20,3000,150
TLCQM,NN,0.3037490875887531,20,3000,150
TLCQM,W1_to_target,0.033885208297002,20,3000,150
TLCQM,AvgPinball,0.1620516222919616,20,3000,150
TLCQM,CRPS,0.2959938096632679,20,3000,150
Engression_Only,XGBoost,4.204979408083221,30,4500,150
Engression_Only,KRR,3.5496836511078653,30,4500,150
Engression_Only,NN,4.353395013982381,30,4500,150
Engression_Only,W1_to_target,2.0401049989071325,30,4500,150
Mean_Matching,XGBoost,0.2928529376422403,30,4500,150
Mean_Matching,KRR,0.3001499153290717,30,4500,150
Mean_Matching,NN,0.2928668056091792,30,4500,150
Mean_Matching,W1_to_target,0.2318327666811151,30,4500,150
OT_Calibration,XGBoost,0.5874438009281961,30,4500,150
OT_Calibration,KRR,0.5957535608496399,30,4500,150
OT_Calibration,NN,0.5989193747502185,30,4500,150
OT_Calibration,W1_to_target,0.370342392077969,30,4500,150
TLCQM,XGBoost,0.2916451342963967,30,4500,150
TLCQM,KRR,0.2934614371841452,30,4500,150
TLCQM,NN,0.29525033163991,30,4500,150
TLCQM,W1_to_target,0.0444195056854936,30,4500,150
TLCQM,AvgPinball,0.1637531364978458,30,4500,150
TLCQM,CRPS,0.2993692333190554,30,4500,150
Engression_Only,XGBoost,0.5666285898174954,1,50,50
Engression_Only,KRR,0.4750552703512269,1,50,50
Engression_Only,NN,0.4873683546732229,1,50,50
Engression_Only,W1_to_target,1.990664511846876,1,50,50
Mean_Matching,XGBoost,0.3182082173517486,1,50,50
Mean_Matching,KRR,0.3444789668031972,1,50,50
Mean_Matching,NN,0.3457227703152639,1,50,50
Mean_Matching,W1_to_target,0.3302963201826698,1,50,50
OT_Calibration,XGBoost,0.4235186008121113,1,50,50
OT_Calibration,KRR,0.374518654912075,1,50,50
OT_Calibration,NN,0.3691482698986895,1,50,50
OT_Calibration,W1_to_target,1.0053335764570803,1,50,50
TLCQM,XGBoost,0.3778570581490511,1,50,50
TLCQM,KRR,0.3705842849966705,1,50,50
TLCQM,NN,0.3795330848898743,1,50,50
TLCQM,W1_to_target,0.0586395854509328,1,50,50
TLCQM,AvgPinball,0.1966808937289673,1,50,50
TLCQM,CRPS,0.3656600127795454,1,50,50
Engression_Only,XGBoost,0.8823518152848467,2,100,50
Engression_Only,KRR,0.5332904589639702,2,100,50
Engression_Only,NN,0.5817051021777511,2,100,50
Engression_Only,W1_to_target,1.9603574286371253,2,100,50
Mean_Matching,XGBoost,0.3379708945730527,2,100,50
Mean_Matching,KRR,0.3397359124239036,2,100,50
Mean_Matching,NN,0.3579495961518451,2,100,50
Mean_Matching,W1_to_target,0.506176432913337,2,100,50
OT_Calibration,XGBoost,0.369681409839252,2,100,50
OT_Calibration,KRR,0.4008381880820625,2,100,50
OT_Calibration,NN,0.3948117631077093,2,100,50
OT_Calibration,W1_to_target,1.109564997943271,2,100,50
TLCQM,XGBoost,0.3732376960649303,2,100,50
TLCQM,KRR,0.361089768392186,2,100,50
TLCQM,NN,0.3565667550433216,2,100,50
TLCQM,W1_to_target,0.0591301955552981,2,100,50
TLCQM,AvgPinball,0.1697444218320223,2,100,50
TLCQM,CRPS,0.3097302051624956,2,100,50
Engression_Only,XGBoost,3.3370174854569985,5,250,50
Engression_Only,KRR,1.384382800589827,5,250,50
Engression_Only,NN,3.641933338211724,5,250,50
Engression_Only,W1_to_target,1.8510815172995396,5,250,50
Mean_Matching,XGBoost,0.3031916368710639,5,250,50
Mean_Matching,KRR,0.3129739175619868,5,250,50
Mean_Matching,NN,0.3393104131451876,5,250,50
Mean_Matching,W1_to_target,0.1782228438082325,5,250,50
OT_Calibration,XGBoost,0.3895768011713221,5,250,50
OT_Calibration,KRR,0.4238846027356787,5,250,50
OT_Calibration,NN,0.4193447529649115,5,250,50
OT_Calibration,W1_to_target,0.3969567069152437,5,250,50
TLCQM,XGBoost,0.3050324020086884,5,250,50
TLCQM,KRR,0.3157520595095772,5,250,50
TLCQM,NN,0.322313869712649,5,250,50
TLCQM,W1_to_target,0.0611764103291578,5,250,50
TLCQM,AvgPinball,0.1664334125130139,5,250,50
TLCQM,CRPS,0.3045796080351491,5,250,50
Engression_Only,XGBoost,3.173817734858112,10,500,50
Engression_Only,KRR,1.4949455189421363,10,500,50
Engression_Only,NN,2.0379187496367543,10,500,50
Engression_Only,W1_to_target,1.9216097967530064,10,500,50
Mean_Matching,XGBoost,0.3120899472943326,10,500,50
Mean_Matching,KRR,0.3160397752018777,10,500,50
Mean_Matching,NN,0.3300895595253159,10,500,50
Mean_Matching,W1_to_target,0.3049080932723014,10,500,50
OT_Calibration,XGBoost,0.3808614565858406,10,500,50
OT_Calibration,KRR,0.4331598149334092,10,500,50
OT_Calibration,NN,0.4088440295926774,10,500,50
OT_Calibration,W1_to_target,0.7525724430402504,10,500,50
TLCQM,XGBoost,0.310254832585852,10,500,50
TLCQM,KRR,0.317131136771663,10,500,50
TLCQM,NN,0.329105723419993,10,500,50
TLCQM,W1_to_target,0.0612790246538067,10,500,50
TLCQM,AvgPinball,0.168869150312405,10,500,50
TLCQM,CRPS,0.3084745425813201,10,500,50
Engression_Only,XGBoost,2.9488252302162707,15,750,50
Engression_Only,KRR,1.5444772109923282,15,750,50
Engression_Only,NN,3.0402584904214,15,750,50
Engression_Only,W1_to_target,1.9153997404107093,15,750,50
Mean_Matching,XGBoost,0.3405131487375686,15,750,50
Mean_Matching,KRR,0.3413972619741182,15,750,50
Mean_Matching,NN,0.3424002855844217,15,750,50
Mean_Matching,W1_to_target,0.3203646541043942,15,750,50
OT_Calibration,XGBoost,0.4836255710940447,15,750,50
OT_Calibration,KRR,0.5501860929971728,15,750,50
OT_Calibration,NN,0.489094216324595,15,750,50
OT_Calibration,W1_to_target,0.6421657080800365,15,750,50
TLCQM,XGBoost,0.3452738512179472,15,750,50
TLCQM,KRR,0.3470564503420125,15,750,50
TLCQM,NN,0.3521014108779728,15,750,50
TLCQM,W1_to_target,0.061055342125565,15,750,50
TLCQM,AvgPinball,0.165306682764935,15,750,50
TLCQM,CRPS,0.3022225911541901,15,750,50
Engression_Only,XGBoost,3.003593179018489,20,1000,50
Engression_Only,KRR,1.821816617575704,20,1000,50
Engression_Only,NN,2.9380671071226847,20,1000,50
Engression_Only,W1_to_target,1.9237992499767207,20,1000,50
Mean_Matching,XGBoost,0.3026542107111165,20,1000,50
Mean_Matching,KRR,0.3035007214959735,20,1000,50
Mean_Matching,NN,0.3047190927711777,20,1000,50
Mean_Matching,W1_to_target,0.2651812648970784,20,1000,50
OT_Calibration,XGBoost,0.5351052753481007,20,1000,50
OT_Calibration,KRR,0.5828701171061724,20,1000,50
OT_Calibration,NN,0.5311144466681967,20,1000,50
OT_Calibration,W1_to_target,0.5542705426463395,20,1000,50
TLCQM,XGBoost,0.3097527781663778,20,1000,50
TLCQM,KRR,0.3125843074815138,20,1000,50
TLCQM,NN,0.3196748436341287,20,1000,50
TLCQM,W1_to_target,0.0575927430509949,20,1000,50
TLCQM,AvgPinball,0.1691226464745793,20,1000,50
TLCQM,CRPS,0.3090980478602507,20,1000,50
Engression_Only,XGBoost,3.7810111976089167,30,1500,50
Engression_Only,KRR,2.7235166655920056,30,1500,50
Engression_Only,NN,3.948694106466333,30,1500,50
Engression_Only,W1_to_target,1.9404250666175564,30,1500,50
Mean_Matching,XGBoost,0.3132130750523022,30,1500,50
Mean_Matching,KRR,0.2937990299588345,30,1500,50
Mean_Matching,NN,0.3165025422972191,30,1500,50
Mean_Matching,W1_to_target,0.3115470395810807,30,1500,50
OT_Calibration,XGBoost,0.535192941356566,30,1500,50
OT_Calibration,KRR,0.6019234594865605,30,1500,50
OT_Calibration,NN,0.5699811817137763,30,1500,50
OT_Calibration,W1_to_target,0.4674369566227114,30,1500,50
TLCQM,XGBoost,0.3151077169149357,30,1500,50
TLCQM,KRR,0.290531603333751,30,1500,50
TLCQM,NN,0.3115066829147673,30,1500,50
TLCQM,W1_to_target,0.0624910323087283,30,1500,50
TLCQM,AvgPinball,0.1681280178938267,30,1500,50
TLCQM,CRPS,0.3072170071633771,30,1500,50
Engression_Only,XGBoost,0.7849869067266296,1,100,100
Engression_Only,KRR,0.6418265070899534,1,100,100
Engression_Only,NN,0.6617667841792799,1,100,100
Engression_Only,W1_to_target,1.9683095717031096,1,100,100
Mean_Matching,XGBoost,0.3175534886493749,1,100,100
Mean_Matching,KRR,0.3487117022417545,1,100,100
Mean_Matching,NN,0.3177914875424321,1,100,100
Mean_Matching,W1_to_target,0.3518884817348743,1,100,100
OT_Calibration,XGBoost,0.4021875321757384,1,100,100
OT_Calibration,KRR,0.4268303235065129,1,100,100
OT_Calibration,NN,0.3980437629166338,1,100,100
OT_Calibration,W1_to_target,0.90776541922479,1,100,100
TLCQM,XGBoost,0.3179586977903,1,100,100
TLCQM,KRR,0.360395600754104,1,100,100
TLCQM,NN,0.3339839936285003,1,100,100
TLCQM,W1_to_target,0.0450070889143357,1,100,100
TLCQM,AvgPinball,0.1770953263790441,1,100,100
TLCQM,CRPS,0.3237040987672609,1,100,100
Engression_Only,XGBoost,3.056811711626842,2,200,100
Engression_Only,KRR,1.2014212253873549,2,200,100
Engression_Only,NN,1.4808948460400768,2,200,100
Engression_Only,W1_to_target,1.9667641732961827,2,200,100
Mean_Matching,XGBoost,0.3078603739153862,2,200,100
Mean_Matching,KRR,0.3270720690958968,2,200,100
Mean_Matching,NN,0.305210407403539,2,200,100
Mean_Matching,W1_to_target,0.3622372498890881,2,200,100
OT_Calibration,XGBoost,0.3859363646455032,2,200,100
OT_Calibration,KRR,0.3813247010052534,2,200,100
OT_Calibration,NN,0.4621008233945251,2,200,100
OT_Calibration,W1_to_target,0.2305813839085057,2,200,100
TLCQM,XGBoost,0.3133087552181487,2,200,100
TLCQM,KRR,0.3241423912196148,2,200,100
TLCQM,NN,0.3110448538361927,2,200,100
TLCQM,W1_to_target,0.0407044161938729,2,200,100
TLCQM,AvgPinball,0.1801533854370512,2,200,100
TLCQM,CRPS,0.328364940449379,2,200,100
Engression_Only,XGBoost,3.281667278621633,5,500,100
Engression_Only,KRR,1.281499251861181,5,500,100
Engression_Only,NN,1.6881204478894885,5,500,100
Engression_Only,W1_to_target,1.983590897966661,5,500,100
Mean_Matching,XGBoost,0.3131836988354241,5,500,100
Mean_Matching,KRR,0.3314451460073308,5,500,100
Mean_Matching,NN,0.315500209800851,5,500,100
Mean_Matching,W1_to_target,0.3848136457365526,5,500,100
OT_Calibration,XGBoost,0.4312908859795951,5,500,100
OT_Calibration,KRR,0.4393555227680406,5,500,100
OT_Calibration,NN,0.4446194399738433,5,500,100
OT_Calibration,W1_to_target,0.4683559802766221,5,500,100
TLCQM,XGBoost,0.3152424415436773,5,500,100
TLCQM,KRR,0.3367242709197189,5,500,100
TLCQM,NN,0.3206009440586272,5,500,100
TLCQM,W1_to_target,0.0378378828273359,5,500,100
TLCQM,AvgPinball,0.1737084883467077,5,500,100
TLCQM,CRPS,0.3171081109953594,5,500,100
Engression_Only,XGBoost,3.543583052347897,10,1000,100
Engression_Only,KRR,1.90981651435165,10,1000,100
Engression_Only,NN,3.482065432568548,10,1000,100
Engression_Only,W1_to_target,2.009885094087203,10,1000,100
Mean_Matching,XGBoost,0.3073977666648337,10,1000,100
Mean_Matching,KRR,0.3099386610711184,10,1000,100
Mean_Matching,NN,0.3060876998485616,10,1000,100
Mean_Matching,W1_to_target,0.3815366679049201,10,1000,100
OT_Calibration,XGBoost,0.4793153650268106,10,1000,100
OT_Calibration,KRR,0.5794461979610644,10,1000,100
OT_Calibration,NN,0.5271105549866576,10,1000,100
OT_Calibration,W1_to_target,0.1552113605082232,10,1000,100
TLCQM,XGBoost,0.3085246868440406,10,1000,100
TLCQM,KRR,0.3044680884944973,10,1000,100
TLCQM,NN,0.3048959369362927,10,1000,100
TLCQM,W1_to_target,0.0356224330574267,10,1000,100
TLCQM,AvgPinball,0.1774213441517076,10,1000,100
TLCQM,CRPS,0.323534002476843,10,1000,100
Engression_Only,XGBoost,3.861980766217402,15,1500,100
Engression_Only,KRR,2.575575285015097,15,1500,100
Engression_Only,NN,4.004910744456127,15,1500,100
Engression_Only,W1_to_target,1.9938632953284527,15,1500,100
Mean_Matching,XGBoost,0.3160879819976751,15,1500,100
Mean_Matching,KRR,0.3020750526001133,15,1500,100
Mean_Matching,NN,0.3090054675034949,15,1500,100
Mean_Matching,W1_to_target,0.2871521623934132,15,1500,100
OT_Calibration,XGBoost,0.6789499888873489,15,1500,100
OT_Calibration,KRR,0.7013065618645322,15,1500,100
OT_Calibration,NN,0.7059806419512594,15,1500,100
OT_Calibration,W1_to_target,0.5018433219224434,15,1500,100
TLCQM,XGBoost,0.3141976280484317,15,1500,100
TLCQM,KRR,0.2991257769153794,15,1500,100
TLCQM,NN,0.3056382377968395,15,1500,100
TLCQM,W1_to_target,0.0376245670569013,15,1500,100
TLCQM,AvgPinball,0.1754950997419612,15,1500,100
TLCQM,CRPS,0.3200384280374989,15,1500,100
Engression_Only,XGBoost,3.274098731697385,20,2000,100
Engression_Only,KRR,2.421574206463576,20,2000,100
Engression_Only,NN,3.438362667606101,20,2000,100
Engression_Only,W1_to_target,1.985954849230988,20,2000,100
Mean_Matching,XGBoost,0.3154807034566014,20,2000,100
Mean_Matching,KRR,0.3027610474714108,20,2000,100
Mean_Matching,NN,0.3094922838825804,20,2000,100
Mean_Matching,W1_to_target,0.2106846189272403,20,2000,100
OT_Calibration,XGBoost,0.5966258035785356,20,2000,100
OT_Calibration,KRR,0.6214298397778938,20,2000,100
OT_Calibration,NN,0.6923806426266529,20,2000,100
OT_Calibration,W1_to_target,0.2356543538904941,20,2000,100
TLCQM,XGBoost,0.3035266641660734,20,2000,100
TLCQM,KRR,0.2955111610840426,20,2000,100
TLCQM,NN,0.2989330720497974,20,2000,100
TLCQM,W1_to_target,0.0342842076714527,20,2000,100
TLCQM,AvgPinball,0.1753934091000278,20,2000,100
TLCQM,CRPS,0.3200797166769015,20,2000,100
Engression_Only,XGBoost,3.992940221289631,30,3000,100
Engression_Only,KRR,3.456115297449036,30,3000,100
Engression_Only,NN,4.5812023578099454,30,3000,100
Engression_Only,W1_to_target,2.0271892488736887,30,3000,100
Mean_Matching,XGBoost,0.3028195677865442,30,3000,100
Mean_Matching,KRR,0.2955077686810304,30,3000,100
Mean_Matching,NN,0.295334102114632,30,3000,100
Mean_Matching,W1_to_target,0.3051431621504322,30,3000,100
OT_Calibration,XGBoost,0.6355938092500943,30,3000,100
OT_Calibration,KRR,0.646757626744524,30,3000,100
OT_Calibration,NN,0.6885118324427094,30,3000,100
OT_Calibration,W1_to_target,0.3944699600128849,30,3000,100
TLCQM,XGBoost,0.3037103125767986,30,3000,100
TLCQM,KRR,0.3017205064995525,30,3000,100
TLCQM,NN,0.3019282342690777,30,3000,100
TLCQM,W1_to_target,0.0424529437967448,30,3000,100
TLCQM,AvgPinball,0.1926443813408639,30,3000,100
TLCQM,CRPS,0.3520719753304092,30,3000,100
Engression_Only,XGBoost,1.2999885506694209,1,150,150
Engression_Only,KRR,0.9423081919780634,1,150,150
Engression_Only,NN,1.4068869955148149,1,150,150
Engression_Only,W1_to_target,1.8958080278989533,1,150,150
Mean_Matching,XGBoost,0.2797881385435379,1,150,150
Mean_Matching,KRR,0.2848732026822617,1,150,150
Mean_Matching,NN,0.2830560514545677,1,150,150
Mean_Matching,W1_to_target,0.3780823885827548,1,150,150
OT_Calibration,XGBoost,0.3311807056576226,1,150,150
OT_Calibration,KRR,0.3577252671796588,1,150,150
OT_Calibration,NN,0.3586662104442042,1,150,150
OT_Calibration,W1_to_target,0.710115069226479,1,150,150
TLCQM,XGBoost,0.2934314762522955,1,150,150
TLCQM,KRR,0.2948472088347095,1,150,150
TLCQM,NN,0.2932807748171308,1,150,150
TLCQM,W1_to_target,0.0448319501227306,1,150,150
TLCQM,AvgPinball,0.18508488439632,1,150,150
TLCQM,CRPS,0.3388449660792654,1,150,150
Engression_Only,XGBoost,2.4987297254680256,2,300,150
Engression_Only,KRR,0.9851230098044846,2,300,150
Engression_Only,NN,1.2427144402304675,2,300,150
Engression_Only,W1_to_target,1.906031595466962,2,300,150
Mean_Matching,XGBoost,0.3140846476916046,2,300,150
Mean_Matching,KRR,0.312933648026178,2,300,150
Mean_Matching,NN,0.3082791511487773,2,300,150
