Method,MSE,target_size
KRR_TLCQM,1.5739205083688466,300
NN_TLCQM,0.1336573466820104,300
XGBoost_Target_Only,0.0938439045911901,500
KRR_Target_Only,8.8247411209665,500
NN_Target_Only,0.5003520601031448,500
XGBoost_Pool,0.0940089310782635,500
KRR_Pool,1.3400766195843192,500
NN_Pool,3.1597646559725128,500
XGBoost_TLCQM,0.0960137115529699,500
KRR_TLCQM,1.441456734622512,500
NN_TLCQM,0.1218284941026034,500
TKRR,1.8973066485770376,100
CDAR,5.951105479764788,100
DARC,25.991309038470437,100
VNCD_MDD,0.18325080329881,100
M3SDA_Reg,0.1188965840927377,100
CMSS_Reg,0.1154764288658954,100
TKRR,1.8382051496947835,200
CDAR,5.158804194776448,200
DARC,33.379914574583125,200
VNCD_MDD,0.1656076375830492,200
M3SDA_Reg,0.1190691508937679,200
CMSS_Reg,0.1193341746770094,200
TKRR,1.791684406431956,300
CDAR,5.340431258813283,300
DARC,34.13233223600193,300
VNCD_MDD,0.1437443336512904,300
M3SDA_Reg,0.1285874425840424,300
CMSS_Reg,0.1141750118067737,300
TKRR,1.6582411343608252,500
CDAR,5.257322975432587,500
DARC,34.185156630740444,500
VNCD_MDD,0.1322972708256211,500
M3SDA_Reg,0.1290721729312981,500
CMSS_Reg,0.106875079315263,500
XGBoost_Target_Only,0.1058716032427858,100
KRR_Target_Only,30.72895224382269,100
NN_Target_Only,21.57333635554584,100
XGBoost_Pool,0.1023913006081594,100
KRR_Pool,1.580994894084756,100
NN_Pool,5.364549130333683,100
XGBoost_TLCQM,0.1068167315552972,100
KRR_TLCQM,1.6726501389128423,100
NN_TLCQM,0.1347458283127448,100
XGBoost_Target_Only,0.1026955692124068,200
KRR_Target_Only,19.819908086555216,200
NN_Target_Only,21.041052522687004,200
XGBoost_Pool,0.1005810724625276,200
KRR_Pool,1.5785821759279537,200
NN_Pool,3.8551010382775552,200
XGBoost_TLCQM,0.1058251643040743,200
KRR_TLCQM,1.6804830514867983,200
NN_TLCQM,0.1087841667218609,200
XGBoost_Target_Only,0.0999617329606544,300
KRR_Target_Only,14.273163221637382,300
NN_Target_Only,6.332932622249494,300
XGBoost_Pool,0.0994786339504348,300
KRR_Pool,1.5832786357654465,300
NN_Pool,2.802292871331123,300
XGBoost_TLCQM,0.103261544216476,300
KRR_TLCQM,1.6832490335125505,300
NN_TLCQM,0.1689960870994771,300
XGBoost_Target_Only,0.0934328191348052,500
KRR_Target_Only,8.993315951913287,500
NN_Target_Only,0.3625600953503398,500
XGBoost_Pool,0.0935961512279194,500
KRR_Pool,1.5253277200041195,500
NN_Pool,4.898895456291097,500
XGBoost_TLCQM,0.1028330762566749,500
KRR_TLCQM,1.613771719835219,500
NN_TLCQM,0.1229177221502848,500
TKRR,1.8602773217727917,100
CDAR,5.031835503891078,100
DARC,37.74178289985094,100
VNCD_MDD,0.1589202636373676,100
M3SDA_Reg,0.1132639817389341,100
CMSS_Reg,0.1114989238754114,100
TKRR,1.8916133721367872,200
CDAR,5.389831173421111,200
DARC,32.6211637986423,200
VNCD_MDD,0.1714744356905146,200
M3SDA_Reg,0.1144820016612765,200
CMSS_Reg,0.1103617970622142,200
TKRR,1.908059229842584,300
CDAR,5.374462316747685,300
DARC,32.62059322215808,300
VNCD_MDD,0.1670681496025672,300
M3SDA_Reg,0.1181231517170583,300
CMSS_Reg,0.1079325626852701,300
TKRR,1.831782050384994,500
CDAR,5.390326160341253,500
DARC,32.34534601704203,500
VNCD_MDD,0.1543639620442652,500
M3SDA_Reg,0.1159922276373111,500
CMSS_Reg,0.1042440276983431,500
XGBoost_Target_Only,0.1217550063105083,100
KRR_Target_Only,28.824469165682565,100
NN_Target_Only,20.846277251687848,100
XGBoost_Pool,0.1005632227415771,100
KRR_Pool,1.6234887679560035,100
NN_Pool,3.369345670411602,100
XGBoost_TLCQM,0.108252820853288,100
KRR_TLCQM,1.7159256901693014,100
NN_TLCQM,0.1208862062311874,100
XGBoost_Target_Only,0.1042965494225046,200
KRR_Target_Only,18.909244803193985,200
NN_Target_Only,23.269959318832186,200
XGBoost_Pool,0.0999935273584103,200
KRR_Pool,1.5680967421516956,200
NN_Pool,3.409958493468488,200
XGBoost_TLCQM,0.1044089201120098,200
KRR_TLCQM,1.6630070561767691,200
NN_TLCQM,0.1254335591108626,200
XGBoost_Target_Only,0.0995450829230353,300
KRR_Target_Only,13.6152089465572,300
NN_Target_Only,1.731418930211441,300
XGBoost_Pool,0.0981579120239578,300
KRR_Pool,1.546834870405062,300
NN_Pool,3.381409730522301,300
XGBoost_TLCQM,0.1007546963373249,300
KRR_TLCQM,1.6582260642331286,300
NN_TLCQM,0.1081208432634965,300
XGBoost_Target_Only,0.096738195922792,500
KRR_Target_Only,8.363346805926037,500
NN_Target_Only,0.3402585852654534,500
XGBoost_Pool,0.0964670307694763,500
KRR_Pool,1.5219797591124242,500
NN_Pool,3.658164779625365,500
XGBoost_TLCQM,0.0997352118757291,500
KRR_TLCQM,1.617922051795818,500
NN_TLCQM,0.1070113116210058,500
TKRR,1.9446588705583043,100
CDAR,6.073574942406955,100
DARC,32.72284211390589,100
VNCD_MDD,0.1957823181492338,100
M3SDA_Reg,0.1173547380130391,100
CMSS_Reg,0.1204894723451978,100
TKRR,1.8902334251489332,200
CDAR,5.57434939500851,200
DARC,32.58174594542914,200
VNCD_MDD,0.1679935179105548,200
M3SDA_Reg,0.1152556979969552,200
CMSS_Reg,0.1121829419312732,200
TKRR,1.8466558822920325,300
CDAR,5.574787903082365,300
DARC,32.36657175319715,300
VNCD_MDD,0.1592990151259857,300
M3SDA_Reg,0.1135356294391915,300
CMSS_Reg,0.1111873167728253,300
TKRR,1.851007053005804,500
CDAR,5.514916665844057,500
DARC,35.154087456158386,500
VNCD_MDD,0.1599785995655139,500
M3SDA_Reg,0.1133257809778726,500
CMSS_Reg,0.1053072435335769,500
XGBoost_Target_Only,0.1232922110011858,100
KRR_Target_Only,29.89620550025644,100
NN_Target_Only,18.849753441476512,100
XGBoost_Pool,0.1023923980658918,100
KRR_Pool,1.626553736679379,100
NN_Pool,5.326392283052819,100
XGBoost_TLCQM,0.1095928760895051,100
KRR_TLCQM,1.7454439730960896,100
NN_TLCQM,0.1142826678278708,100
XGBoost_Target_Only,0.1075010704886582,200
KRR_Target_Only,19.052109178999697,200
NN_Target_Only,20.89208882793063,200
XGBoost_Pool,0.099928672589852,200
KRR_Pool,1.5700409489067482,200
NN_Pool,3.300102381072801,200
XGBoost_TLCQM,0.1079333449565926,200
KRR_TLCQM,1.6709114437624188,200
NN_TLCQM,0.1199816550499893,200
XGBoost_Target_Only,0.1019411935393711,300
KRR_Target_Only,15.042637923072652,300
NN_Target_Only,0.7848663635469245,300
XGBoost_Pool,0.0986399843531994,300
KRR_Pool,1.5836375564341472,300
NN_Pool,4.22897874400782,300
XGBoost_TLCQM,0.1000145527751391,300
KRR_TLCQM,1.6823121970246,300
NN_TLCQM,0.2361591656332064,300
XGBoost_Target_Only,0.0951531403094937,500
KRR_Target_Only,9.312868361117928,500
NN_Target_Only,0.248940406773174,500
XGBoost_Pool,0.0969763432521004,500
KRR_Pool,1.4694660373020425,500
NN_Pool,6.468263273823606,500
XGBoost_TLCQM,0.1038206234558633,500
KRR_TLCQM,1.5496932338496716,500
NN_TLCQM,0.118500749001021,500
TKRR,2.234579370666917,100
CDAR,5.768774443737768,100
DARC,24.45959354646248,100
VNCD_MDD,0.1709215569581097,100
M3SDA_Reg,0.1236206503582036,100
CMSS_Reg,0.133412991319813,100
TKRR,1.8662868408449425,200
CDAR,5.724779694757603,200
DARC,39.66657023362722,200
VNCD_MDD,0.1593614840923811,200
M3SDA_Reg,0.122432676262987,200
CMSS_Reg,0.1198985276108523,200
TKRR,1.8732645910554893,300
CDAR,5.765615980143271,300
DARC,39.21909189854132,300
VNCD_MDD,0.1472471084612004,300
M3SDA_Reg,0.1131774644289289,300
CMSS_Reg,0.1116091699556766,300
TKRR,1.8683186854819045,500
CDAR,5.702340370846004,500
DARC,39.91193414684118,500
VNCD_MDD,0.1384029161368079,500
M3SDA_Reg,0.1173227017706947,500
CMSS_Reg,0.1015929028491457,500
XGBoost_Target_Only,0.1231452951024736,100
KRR_Target_Only,30.917558898441836,100
NN_Target_Only,24.095338675384134,100
XGBoost_Pool,0.1018971834183836,100
KRR_Pool,1.572300474194254,100
NN_Pool,3.3467388583369617,100
XGBoost_TLCQM,0.1097609948482337,100
KRR_TLCQM,1.6842504731201764,100
NN_TLCQM,0.1313472473942852,100
XGBoost_Target_Only,0.1030810105152276,200
KRR_Target_Only,20.67787275835074,200
NN_Target_Only,21.20353921588236,200
XGBoost_Pool,0.0994528233619169,200
KRR_Pool,1.5207549788990833,200
NN_Pool,3.001936341835133,200
XGBoost_TLCQM,0.1086827484895983,200
KRR_TLCQM,1.615860575101294,200
NN_TLCQM,0.1094485879388795,200
XGBoost_Target_Only,0.1014326445907478,300
KRR_Target_Only,15.842305201747118,300
NN_Target_Only,0.4873653234131411,300
XGBoost_Pool,0.097493735504783,300
KRR_Pool,1.5072004666500238,300
NN_Pool,3.591227477294538,300
XGBoost_TLCQM,0.1056194514314192,300
KRR_TLCQM,1.6136264501617894,300
NN_TLCQM,0.2074081282175067,300
XGBoost_Target_Only,0.0966103755619263,500
KRR_Target_Only,9.53514536062115,500
NN_Target_Only,0.3961868373034964,500
XGBoost_Pool,0.0950217589917298,500
KRR_Pool,1.4222541113732272,500
NN_Pool,3.5139744069179017,500
XGBoost_TLCQM,0.0994072759539227,500
KRR_TLCQM,1.5112443156953308,500
NN_TLCQM,0.1160588090526411,500
TKRR,2.050796468395648,100
CDAR,5.661139079703439,100
DARC,40.68533977659448,100
VNCD_MDD,0.1825063418634422,100
M3SDA_Reg,0.1179485073012035,100
CMSS_Reg,0.1144700783215329,100
TKRR,1.8355117917799464,200
CDAR,5.999920910662134,200
DARC,26.99879436057897,200
VNCD_MDD,0.1526076251316016,200
M3SDA_Reg,0.1140228194771569,200
CMSS_Reg,0.1160387571093858,200
TKRR,1.7952337462398358,300
CDAR,6.02145114239622,300
DARC,27.252213164742358,300
VNCD_MDD,0.1476962556591143,300
M3SDA_Reg,0.117148559293863,300
CMSS_Reg,0.1124934542362612,300
TKRR,1.744412315516255,500
CDAR,6.066313582894678,500
DARC,26.964015148278605,500
VNCD_MDD,0.131634034775555,500
M3SDA_Reg,0.1210319453792787,500
CMSS_Reg,0.1069412718793117,500
XGBoost_Target_Only,0.1378045279707858,100
KRR_Target_Only,29.42247811136509,100
NN_Target_Only,20.92508019516185,100
XGBoost_Pool,0.0989993827506046,100
KRR_Pool,1.6258336489803054,100
NN_Pool,3.867355354798413,100
XGBoost_TLCQM,0.1019165326816416,100
KRR_TLCQM,1.7482233323255054,100
NN_TLCQM,0.1019279126629046,100
XGBoost_Target_Only,0.110553439315033,200
KRR_Target_Only,19.79969922271692,200
NN_Target_Only,19.978455450808,200
XGBoost_Pool,0.0951659821519199,200
KRR_Pool,1.586064578446542,200
NN_Pool,3.430231873248743,200
XGBoost_TLCQM,0.0992613502905808,200
KRR_TLCQM,1.6996766419423188,200
NN_TLCQM,0.1593447774170554,200
XGBoost_Target_Only,0.112639968155164,300
KRR_Target_Only,15.079588949913116,300
NN_Target_Only,6.76161160115705,300
XGBoost_Pool,0.0951911116331574,300
KRR_Pool,1.6004009235191632,300
NN_Pool,3.5673539110826726,300
XGBoost_TLCQM,0.1091538089422786,300
KRR_TLCQM,1.7545668615914414,300
NN_TLCQM,0.1124596366925971,300
XGBoost_Target_Only,0.0959164405393763,500
KRR_Target_Only,9.91893215048495,500
NN_Target_Only,0.2451630379760393,500
XGBoost_Pool,0.096222562198255,500
KRR_Pool,1.5789795578166337,500
NN_Pool,3.3220487423743874,500
XGBoost_TLCQM,0.0998645427911049,500
KRR_TLCQM,1.6803135159120617,500
NN_TLCQM,0.1732364063663515,500
TKRR,1.887200342554556,100
CDAR,5.9870467191372185,100
DARC,33.72159514251132,100
VNCD_MDD,0.1610484350136641,100
M3SDA_Reg,0.1105772140054389,100
CMSS_Reg,0.1229552580870147,100
TKRR,1.8710335136391771,200
CDAR,5.298660975409206,200
DARC,38.93273001868598,200
VNCD_MDD,0.160154903680093,200
M3SDA_Reg,0.1139806863107382,200
CMSS_Reg,0.1157062567294333,200
TKRR,1.8993409350838808,300
CDAR,5.388711732015692,300
DARC,39.23710618516128,300
VNCD_MDD,0.1427179398256863,300
M3SDA_Reg,0.1150884690165802,300
CMSS_Reg,0.112872870140239,300
TKRR,1.9057034482249149,500
CDAR,5.298518787439705,500
DARC,39.37495112592674,500
VNCD_MDD,0.1409462141543456,500
M3SDA_Reg,0.123768287239727,500
CMSS_Reg,0.1014203509982708,500
XGBoost_Target_Only,0.121044894972826,100
KRR_Target_Only,28.763416384189707,100
NN_Target_Only,20.06186130990473,100
XGBoost_Pool,0.1020610715768988,100
KRR_Pool,1.6450044152141428,100
NN_Pool,5.751922506174528,100
XGBoost_TLCQM,0.1010720670775179,100
KRR_TLCQM,1.774493404876741,100
NN_TLCQM,0.1044966226401353,100
XGBoost_Target_Only,0.1073876963550735,200
KRR_Target_Only,19.93671580807044,200
NN_Target_Only,20.514334290715304,200
XGBoost_Pool,0.0997469071858643,200
KRR_Pool,1.621845710929181,200
NN_Pool,3.19127537051304,200
XGBoost_TLCQM,0.1076196620736782,200
KRR_TLCQM,1.7313185359126553,200
NN_TLCQM,0.1485478160784726,200
XGBoost_Target_Only,0.0997122962733092,300
KRR_Target_Only,13.429345352652094,300
NN_Target_Only,0.63252107526165,300
XGBoost_Pool,0.0978964077073818,300
KRR_Pool,1.5843760805718508,300
NN_Pool,6.028248419790504,300
XGBoost_TLCQM,0.0995806025553294,300
KRR_TLCQM,1.6940943413738057,300
NN_TLCQM,0.1064214493399523,300
XGBoost_Target_Only,0.0926447099697899,500
KRR_Target_Only,8.51160580794084,500
NN_Target_Only,6.563772957094443,500
XGBoost_Pool,0.0954939777461636,500
KRR_Pool,1.5566303867653373,500
NN_Pool,3.427729298578832,500
XGBoost_TLCQM,0.1048708545180669,500
KRR_TLCQM,1.6494167752769755,500
NN_TLCQM,0.116599054140468,500
TKRR,2.433457680924598,100
CDAR,6.250368755607702,100
DARC,22.28287548831039,100
VNCD_MDD,0.1491521757334009,100
M3SDA_Reg,0.1247742962387177,100
CMSS_Reg,0.1273976855928254,100
TKRR,1.8835641890913355,200
CDAR,6.613412720408181,200
DARC,31.52601193183313,200
VNCD_MDD,0.1501471345148934,200
M3SDA_Reg,0.111859228337023,200
CMSS_Reg,0.1196558255363424,200
TKRR,1.8586328105875192,300
CDAR,6.427850997958249,300
DARC,31.705167695934747,300
VNCD_MDD,0.1339232672990034,300
M3SDA_Reg,0.120748825222689,300
CMSS_Reg,0.1121674692429829,300
TKRR,1.8520255497728344,500
CDAR,6.3832622082415815,500
DARC,31.541208409694555,500
VNCD_MDD,0.1214804321466987,500
M3SDA_Reg,0.1197598687929475,500
CMSS_Reg,0.1044309331069458,500
XGBoost_Target_Only,0.1100650703466755,100
KRR_Target_Only,29.12208120164624,100
NN_Target_Only,29.58449162541841,100
XGBoost_Pool,0.1002233013713135,100
KRR_Pool,1.613547630650627,100
NN_Pool,5.198974732896604,100
XGBoost_TLCQM,0.1140935455303444,100
KRR_TLCQM,1.7135548128540112,100
NN_TLCQM,0.1467180405014914,100
XGBoost_Target_Only,0.1164594165243583,200
KRR_Target_Only,18.253014338858534,200
NN_Target_Only,24.82807945400598,200
XGBoost_Pool,0.0985209431524161,200
KRR_Pool,1.6272224077402755,200
NN_Pool,7.608336145454842,200
XGBoost_TLCQM,0.1060399615765518,200
KRR_TLCQM,1.7290589371138694,200
NN_TLCQM,0.1142447927917636,200
XGBoost_Target_Only,0.0992748589865845,300
KRR_Target_Only,14.456166026468368,300
NN_Target_Only,2.195348354705003,300
XGBoost_Pool,0.1001156181303724,300
KRR_Pool,1.5617608407663943,300
NN_Pool,4.122231003582722,300
XGBoost_TLCQM,0.1052135098774087,300
KRR_TLCQM,1.6482181766068678,300
NN_TLCQM,0.1166951157717648,300
XGBoost_Target_Only,0.0981211264824032,500
KRR_Target_Only,9.905407485173692,500
NN_Target_Only,1.0292221486340944,500
XGBoost_Pool,0.097820765891568,500
KRR_Pool,1.5295610719198307,500
NN_Pool,3.963781889944826,500
XGBoost_TLCQM,0.1084073487935814,500
KRR_TLCQM,1.6251738448922457,500
NN_TLCQM,1.053077863953066,500
TKRR,1.89995700492072,100
CDAR,7.43346438016926,100
DARC,33.636217452981604,100
VNCD_MDD,0.1852718385249207,100
M3SDA_Reg,0.1193081745731057,100
CMSS_Reg,0.1164307024560074,100
TKRR,1.9222812622302647,200
CDAR,6.261830792792851,200
DARC,36.425007822209984,200
VNCD_MDD,0.1775305898628398,200
M3SDA_Reg,0.1260084871888914,200
CMSS_Reg,0.1141556280232192,200
TKRR,1.8564714055942595,300
CDAR,6.306794831372882,300
DARC,12.306552626822077,300
VNCD_MDD,0.1507817788669804,300
M3SDA_Reg,0.126041316271348,300
CMSS_Reg,0.1051515795035457,300
TKRR,1.821607830207408,500
CDAR,6.090852442675515,500
DARC,39.77274892595904,500
VNCD_MDD,0.1365098817808749,500
M3SDA_Reg,0.1225613714993468,500
CMSS_Reg,0.1025950728062496,500
XGBoost_Target_Only,0.1192507454736445,100
KRR_Target_Only,28.99342326117391,100
NN_Target_Only,17.654328072513206,100
XGBoost_Pool,0.0985687742585671,100
KRR_Pool,1.6379735409566574,100
NN_Pool,5.439900048456092,100
XGBoost_TLCQM,0.1029309315300246,100
KRR_TLCQM,1.7561292026969957,100
NN_TLCQM,0.1046854408986752,100
XGBoost_Target_Only,0.1156589750101472,200
KRR_Target_Only,19.208339879795798,200
NN_Target_Only,20.535383494784657,200
XGBoost_Pool,0.0989820486211771,200
KRR_Pool,1.62054550361362,200
NN_Pool,3.3428085690768765,200
XGBoost_TLCQM,0.10137772937318,200
KRR_TLCQM,1.7214542890178337,200
NN_TLCQM,0.2639811940362758,200
XGBoost_Target_Only,0.1074871417973334,300
KRR_Target_Only,14.972156059278102,300
NN_Target_Only,0.6354879159173644,300
XGBoost_Pool,0.098148057786654,300
KRR_Pool,1.6174287860081626,300
NN_Pool,3.297729178139935,300
XGBoost_TLCQM,0.1034047802031916,300
KRR_TLCQM,1.7074953829645625,300
NN_TLCQM,0.1179193051121975,300
XGBoost_Target_Only,0.0946682870762048,500
KRR_Target_Only,9.393715387564065,500
NN_Target_Only,0.3985364914390158,500
XGBoost_Pool,0.0966744674161298,500
KRR_Pool,1.6456283820854458,500
NN_Pool,3.253544440187089,500
XGBoost_TLCQM,0.1062518240627989,500
KRR_TLCQM,1.7343514527200323,500
NN_TLCQM,0.1225587662830944,500
TKRR,1.8916499752579796,100
CDAR,5.640888737847413,100
DARC,32.25336060428446,100
VNCD_MDD,0.1474221388082106,100
M3SDA_Reg,0.1101102315306937,100
CMSS_Reg,0.1137364345068065,100
TKRR,1.87197758005318,200
CDAR,5.714462469738654,200
DARC,39.27205020694201,200
VNCD_MDD,0.1658307794247016,200
M3SDA_Reg,0.1146749032363781,200
CMSS_Reg,0.1167186796587187,200
TKRR,1.901059137136468,300
CDAR,5.782386596162042,300
DARC,39.65144414417911,300
VNCD_MDD,0.1458879211270263,300
M3SDA_Reg,0.1131126413987863,300
CMSS_Reg,0.1078152718765635,300
TKRR,1.9040805638438565,500
CDAR,5.8689389457247545,500
DARC,39.7085568566719,500
VNCD_MDD,0.1317627092818939,500
M3SDA_Reg,0.111302974212054,500
CMSS_Reg,0.1029186879500666,500
XGBoost_Target_Only,0.1193449258660463,100
KRR_Target_Only,27.526111222223783,100
NN_Target_Only,20.97431873983141,100
XGBoost_Pool,0.1020838397538559,100
KRR_Pool,1.6234446179198414,100
NN_Pool,5.308296215340891,100
XGBoost_TLCQM,0.1063524819777686,100
KRR_TLCQM,1.758445516624146,100
NN_TLCQM,0.1220973696197747,100
XGBoost_Target_Only,0.1068721984172931,200
KRR_Target_Only,18.470388541369125,200
NN_Target_Only,23.99514214234007,200
XGBoost_Pool,0.1013977100732692,200
KRR_Pool,1.4553558549585222,200
NN_Pool,4.712277845638707,200
XGBoost_TLCQM,0.1043027224673915,200
KRR_TLCQM,1.553576811285745,200
NN_TLCQM,0.1110528302872226,200
XGBoost_Target_Only,0.1027504954356238,300
KRR_Target_Only,14.327426726155505,300
NN_Target_Only,0.2207923900277946,300
XGBoost_Pool,0.0991777239917467,300
KRR_Pool,1.4721327397385462,300
NN_Pool,5.874025395954648,300
XGBoost_TLCQM,0.1024298634804874,300
KRR_TLCQM,1.562961952546599,300
NN_TLCQM,0.104164709711006,300
XGBoost_Target_Only,0.0936274124390215,500
KRR_Target_Only,8.971522120109364,500
NN_Target_Only,0.9479311639804288,500
XGBoost_Pool,0.0971800291147293,500
KRR_Pool,1.4182905570708988,500
NN_Pool,3.2801553872696108,500
XGBoost_TLCQM,0.0993685937172712,500
KRR_TLCQM,1.5191602548088627,500
NN_TLCQM,0.172562123063481,500
TKRR,1.974420289686008,100
CDAR,6.01768126682644,100
DARC,25.1080217099542,100
VNCD_MDD,0.1755992844569616,100
M3SDA_Reg,0.1176350542210742,100
CMSS_Reg,0.1133002436908027,100
TKRR,1.8060934643452975,200
CDAR,5.921076368244211,200
DARC,31.863047047676822,200
VNCD_MDD,0.1828250815842102,200
M3SDA_Reg,0.1242694953751263,200
CMSS_Reg,0.107037349262415,200
TKRR,1.756607448772854,300
CDAR,5.879529025355685,300
DARC,31.959441628612797,300
VNCD_MDD,0.1473492097018565,300
M3SDA_Reg,0.1240257803720353,300
CMSS_Reg,0.1092710186633388,300
TKRR,1.7323974675289768,500
CDAR,5.849672248805735,500
DARC,31.98008727512848,500
VNCD_MDD,0.1401952570098045,500
M3SDA_Reg,0.1275868783059179,500
CMSS_Reg,0.1034703656953619,500
XGBoost_Target_Only,0.106415341902424,100
KRR_Target_Only,29.606172850703885,100
NN_Target_Only,21.218743697212293,100
XGBoost_Pool,0.1010673202090587,100
KRR_Pool,1.5041253409329718,100
NN_Pool,3.3759587617547413,100
XGBoost_TLCQM,0.1107652572484135,100
KRR_TLCQM,1.5894556848969117,100
NN_TLCQM,0.1109883842721461,100
XGBoost_Target_Only,0.1115509857705259,200
KRR_Target_Only,19.25669359960377,200
NN_Target_Only,20.032279088964827,200
XGBoost_Pool,0.1016946349380198,200
KRR_Pool,1.483804913807488,200
NN_Pool,3.318929314314874,200
XGBoost_TLCQM,0.1048464787525684,200
KRR_TLCQM,1.5584458135004182,200
NN_TLCQM,0.4175393723001947,200
XGBoost_Target_Only,0.1075760268262065,300
KRR_Target_Only,13.426578445452089,300
NN_Target_Only,6.849012592220765,300
XGBoost_Pool,0.0991242792227463,300
KRR_Pool,1.4215315047390642,300
NN_Pool,5.576420886294761,300
XGBoost_TLCQM,0.1018136736532077,300
KRR_TLCQM,1.4930554461060557,300
NN_TLCQM,0.1079019092733537,300
XGBoost_Target_Only,0.1010437127461925,500
KRR_Target_Only,9.756712506019824,500
NN_Target_Only,0.2562905362623814,500
XGBoost_Pool,0.0967023860406045,500
KRR_Pool,1.3404694035205718,500
NN_Pool,3.2985506965756186,500
XGBoost_TLCQM,0.1030472245715565,500
KRR_TLCQM,1.4110364117869445,500
NN_TLCQM,0.1180349949325582,500
TKRR,1.8378567089358464,100
CDAR,5.413234167815549,100
DARC,22.470582588775255,100
VNCD_MDD,0.1642424084469715,100
M3SDA_Reg,0.109489819679573,100
CMSS_Reg,0.1066318992178753,100
TKRR,1.7793994615178157,200
CDAR,6.189936447161547,200
DARC,30.90599722998267,200
VNCD_MDD,0.1555238157398875,200
M3SDA_Reg,0.1153052325977701,200
CMSS_Reg,0.111129904497451,200
TKRR,1.7003103235897912,300
CDAR,6.154629921357445,300
DARC,30.975643085138454,300
VNCD_MDD,0.1502378012172446,300
M3SDA_Reg,0.1156661147784796,300
CMSS_Reg,0.1093424868908133,300
TKRR,1.6788744676771827,500
CDAR,6.098496022815444,500
DARC,31.369666902265475,500
VNCD_MDD,0.1235872243807048,500
M3SDA_Reg,0.1241720282846355,500
CMSS_Reg,0.101050774446742,500
XGBoost_Target_Only,0.1238324188868914,100
KRR_Target_Only,32.50228929276471,100
NN_Target_Only,25.48286089860542,100
XGBoost_Pool,0.1011098017033635,100
KRR_Pool,1.594769461514818,100
NN_Pool,3.390711089118174,100
XGBoost_TLCQM,0.0984368576191947,100
KRR_TLCQM,1.702209801693158,100
NN_TLCQM,0.1536470054913485,100
XGBoost_Target_Only,0.110069472147576,200
KRR_Target_Only,21.418010288843863,200
NN_Target_Only,23.52297007933201,200
XGBoost_Pool,0.1004725640303531,200
KRR_Pool,1.5266304032177027,200
NN_Pool,3.8576621404021942,200
XGBoost_TLCQM,0.1024069442576048,200
KRR_TLCQM,1.61368428907438,200
NN_TLCQM,0.1065659215184102,200
XGBoost_Target_Only,0.1061926672725894,300
KRR_Target_Only,14.209098728143852,300
NN_Target_Only,6.235848292418834,300
XGBoost_Pool,0.0982889473856377,300
KRR_Pool,1.5125574581489685,300
NN_Pool,2.895989775862696,300
XGBoost_TLCQM,0.1079061195800257,300
KRR_TLCQM,1.595926254193489,300
NN_TLCQM,0.1076868240868312,300
XGBoost_Target_Only,0.0933221049343513,500
KRR_Target_Only,9.963704651336448,500
NN_Target_Only,0.5108503526128748,500
XGBoost_Pool,0.0941449162358064,500
KRR_Pool,1.5034600471852992,500
NN_Pool,3.298224132808877,500
XGBoost_TLCQM,0.1038383420681873,500
KRR_TLCQM,1.571227447068799,500
NN_TLCQM,0.10703648151892,500
TKRR,1.9170378894592084,100
CDAR,5.076040157685916,100
DARC,34.956678440678786,100
VNCD_MDD,0.1698172147721423,100
M3SDA_Reg,0.1150145958567317,100
CMSS_Reg,0.1202817822726191,100
TKRR,1.8906853864206608,200
CDAR,5.9187318588285205,200
DARC,29.077807380969848,200
VNCD_MDD,0.1652118669076555,200
M3SDA_Reg,0.1182831941212357,200
CMSS_Reg,0.1174237311185797,200
TKRR,1.8317725976478607,300
CDAR,5.897935155424283,300
DARC,28.42416278786968,300
VNCD_MDD,0.1488951188729189,300
M3SDA_Reg,0.1123247838336892,300
CMSS_Reg,0.113641146165255,300
TKRR,1.7993983284714792,500
CDAR,5.908344639017428,500
DARC,28.75834316358479,500
VNCD_MDD,0.1322816749724658,500
M3SDA_Reg,0.113122226670635,500
CMSS_Reg,0.1025803282682517,500
XGBoost_Target_Only,0.1134682612733593,100
KRR_Target_Only,29.697765178919056,100
NN_Target_Only,18.21799685468002,100
XGBoost_Pool,0.0986973594415824,100
KRR_Pool,1.6501863068233285,100
NN_Pool,5.393358160009061,100
XGBoost_TLCQM,0.1078559593399032,100
KRR_TLCQM,1.8017244212714996,100
NN_TLCQM,0.1455244620867031,100
XGBoost_Target_Only,0.1136231824516531,200
KRR_Target_Only,19.222404674569304,200
NN_Target_Only,18.68135389794161,200
XGBoost_Pool,0.1000154574897104,200
KRR_Pool,1.652233487130411,200
NN_Pool,3.369216365980973,200
XGBoost_TLCQM,0.100687760555622,200
KRR_TLCQM,1.7881464002820218,200
NN_TLCQM,0.1145342419638518,200
XGBoost_Target_Only,0.1098236467239699,300
KRR_Target_Only,14.136693143565417,300
NN_Target_Only,0.3119463647701066,300
XGBoost_Pool,0.0992511719279171,300
KRR_Pool,1.6310165659951894,300
NN_Pool,3.9218550377177768,300
XGBoost_TLCQM,0.1002238406684254,300
KRR_TLCQM,1.7413117103294733,300
NN_TLCQM,0.1028463343447989,300
XGBoost_Target_Only,0.0946294334764812,500
KRR_Target_Only,9.203666105344231,500
NN_Target_Only,0.2894585867894516,500
XGBoost_Pool,0.0973759886258412,500
KRR_Pool,1.589234101172484,500
NN_Pool,3.511851908170106,500
