Method,MSE,source_size,target_size,alpha
KRR_Mixup_Comb,1.8368701604741025,200,100,0.2
NN_Mixup_Comb,0.3591058370618481,200,100,0.2
XGBoost_Mixup_Comb,0.3337822009841564,200,100,0.4
KRR_Mixup_Comb,1.548948333262932,200,100,0.4
NN_Mixup_Comb,0.3453465186482648,200,100,0.4
XGBoost_Mixup_Comb,0.3266292504639099,200,100,0.5
KRR_Mixup_Comb,1.3661173314795754,200,100,0.5
NN_Mixup_Comb,0.347662770019288,200,100,0.5
XGBoost_Mixup_Comb,0.3405719155595549,200,100,0.6
KRR_Mixup_Comb,0.6051655633806682,200,100,0.6
NN_Mixup_Comb,0.3461473501193637,200,100,0.6
XGBoost_Mixup_Comb,0.3442133949440783,200,100,0.8
KRR_Mixup_Comb,0.7420537714185551,200,100,0.8
NN_Mixup_Comb,0.3484107548499944,200,100,0.8
XGBoost_Mixup_Comb,0.358068645624348,500,100,0.2
KRR_Mixup_Comb,1.9275135072896104,500,100,0.2
NN_Mixup_Comb,0.3713805820710978,500,100,0.2
XGBoost_Mixup_Comb,0.3478012923900679,500,100,0.4
KRR_Mixup_Comb,1.6181074154488464,500,100,0.4
NN_Mixup_Comb,0.3585442275514786,500,100,0.4
XGBoost_Mixup_Comb,0.3362050043126784,500,100,0.5
KRR_Mixup_Comb,1.3794075600833693,500,100,0.5
NN_Mixup_Comb,0.3652150033739511,500,100,0.5
XGBoost_Mixup_Comb,0.345858973730387,500,100,0.6
KRR_Mixup_Comb,0.6341026719572069,500,100,0.6
NN_Mixup_Comb,0.3615280384987843,500,100,0.6
XGBoost_Mixup_Comb,0.3516500079801264,500,100,0.8
KRR_Mixup_Comb,0.7418606189980289,500,100,0.8
NN_Mixup_Comb,0.3617556007902327,500,100,0.8
XGBoost_Mixup_Comb,0.3515321299535642,1000,100,0.2
KRR_Mixup_Comb,1.9589074346730304,1000,100,0.2
NN_Mixup_Comb,0.3655866630115106,1000,100,0.2
XGBoost_Mixup_Comb,0.3329920206445966,1000,100,0.4
KRR_Mixup_Comb,1.586555534128098,1000,100,0.4
NN_Mixup_Comb,0.3503469498440298,1000,100,0.4
XGBoost_Mixup_Comb,0.3274679377859255,1000,100,0.5
KRR_Mixup_Comb,1.4468230386428107,1000,100,0.5
NN_Mixup_Comb,0.3584867790502509,1000,100,0.5
XGBoost_Mixup_Comb,0.3485679659888255,1000,100,0.6
KRR_Mixup_Comb,0.647761319192734,1000,100,0.6
NN_Mixup_Comb,0.3523214720539581,1000,100,0.6
XGBoost_Mixup_Comb,0.3447052806209482,1000,100,0.8
KRR_Mixup_Comb,0.7593961778743618,1000,100,0.8
NN_Mixup_Comb,0.3537647920848289,1000,100,0.8
XGBoost_Mixup_Comb,0.3672747377952444,1500,100,0.2
KRR_Mixup_Comb,1.9916893125020605,1500,100,0.2
NN_Mixup_Comb,0.3825760422833473,1500,100,0.2
XGBoost_Mixup_Comb,0.3598681284494658,1500,100,0.4
KRR_Mixup_Comb,1.7323443003821826,1500,100,0.4
NN_Mixup_Comb,0.3715919048830933,1500,100,0.4
XGBoost_Mixup_Comb,0.3551233513871014,1500,100,0.5
KRR_Mixup_Comb,1.5922529083666876,1500,100,0.5
NN_Mixup_Comb,0.3774568271834356,1500,100,0.5
XGBoost_Mixup_Comb,0.3670729396167899,1500,100,0.6
KRR_Mixup_Comb,0.6754937521832443,1500,100,0.6
NN_Mixup_Comb,0.3726555427401927,1500,100,0.6
XGBoost_Mixup_Comb,0.3655679679561384,1500,100,0.8
KRR_Mixup_Comb,0.8218763180267006,1500,100,0.8
NN_Mixup_Comb,0.3758470350854673,1500,100,0.8
XGBoost_Mixup_Comb,0.3622130516314828,2000,100,0.2
KRR_Mixup_Comb,1.820042803551973,2000,100,0.2
NN_Mixup_Comb,0.3660743605836487,2000,100,0.2
XGBoost_Mixup_Comb,0.3479304104458178,2000,100,0.4
KRR_Mixup_Comb,1.4565329805386928,2000,100,0.4
NN_Mixup_Comb,0.3527914870788121,2000,100,0.4
XGBoost_Mixup_Comb,0.342097735974075,2000,100,0.5
KRR_Mixup_Comb,1.377681862791289,2000,100,0.5
NN_Mixup_Comb,0.3596255654085729,2000,100,0.5
XGBoost_Mixup_Comb,0.3490098750894638,2000,100,0.6
KRR_Mixup_Comb,0.6440254439195667,2000,100,0.6
NN_Mixup_Comb,0.3547224227405813,2000,100,0.6
XGBoost_Mixup_Comb,0.3507031348394379,2000,100,0.8
KRR_Mixup_Comb,0.7616689679166525,2000,100,0.8
NN_Mixup_Comb,0.3545081954723928,2000,100,0.8
XGBoost_Mixup_Comb,0.372185376869347,3000,100,0.2
KRR_Mixup_Comb,2.045335021100122,3000,100,0.2
NN_Mixup_Comb,0.3720534577856688,3000,100,0.2
XGBoost_Mixup_Comb,0.3473359219192138,3000,100,0.4
KRR_Mixup_Comb,1.715704002031047,3000,100,0.4
NN_Mixup_Comb,0.3560341652690063,3000,100,0.4
XGBoost_Mixup_Comb,0.3506816256909175,3000,100,0.5
KRR_Mixup_Comb,1.5255167676524992,3000,100,0.5
NN_Mixup_Comb,0.3634509550982299,3000,100,0.5
XGBoost_Mixup_Comb,0.3627989491915774,3000,100,0.6
KRR_Mixup_Comb,0.6999707950130636,3000,100,0.6
NN_Mixup_Comb,0.3615243782848749,3000,100,0.6
XGBoost_Mixup_Comb,0.3691656281850635,3000,100,0.8
KRR_Mixup_Comb,0.8743634959270468,3000,100,0.8
NN_Mixup_Comb,0.36436450986024,3000,100,0.8
XGBoost_Mixup_Comb,0.3304063761746079,150,150,0.2
KRR_Mixup_Comb,1.757971722219736,150,150,0.2
NN_Mixup_Comb,0.3927238465302125,150,150,0.2
XGBoost_Mixup_Comb,0.3410725666108443,150,150,0.4
KRR_Mixup_Comb,1.2550244615992103,150,150,0.4
NN_Mixup_Comb,0.3456953488460337,150,150,0.4
XGBoost_Mixup_Comb,0.3203111663993712,150,150,0.5
KRR_Mixup_Comb,1.1717538863988666,150,150,0.5
NN_Mixup_Comb,0.3437561876299349,150,150,0.5
XGBoost_Mixup_Comb,0.3365909887058509,150,150,0.6
KRR_Mixup_Comb,1.2015247125261757,150,150,0.6
NN_Mixup_Comb,0.3353244365883642,150,150,0.6
XGBoost_Mixup_Comb,0.3173833228276309,150,150,0.8
KRR_Mixup_Comb,0.8059994487675388,150,150,0.8
NN_Mixup_Comb,0.3399390150776713,150,150,0.8
XGBoost_Mixup_Comb,0.3200891394659191,300,150,0.2
KRR_Mixup_Comb,1.6377429836913944,300,150,0.2
NN_Mixup_Comb,0.3726409115067072,300,150,0.2
XGBoost_Mixup_Comb,0.3210336210656964,300,150,0.4
KRR_Mixup_Comb,1.2190396851731236,300,150,0.4
NN_Mixup_Comb,0.3334879902071559,300,150,0.4
XGBoost_Mixup_Comb,0.3118095289063992,300,150,0.5
KRR_Mixup_Comb,1.1187593145479666,300,150,0.5
NN_Mixup_Comb,0.3260330813474454,300,150,0.5
XGBoost_Mixup_Comb,0.3235832860197473,300,150,0.6
KRR_Mixup_Comb,1.186126732016071,300,150,0.6
NN_Mixup_Comb,0.3219872315779524,300,150,0.6
XGBoost_Mixup_Comb,0.3118833817138346,300,150,0.8
KRR_Mixup_Comb,0.7639954647811125,300,150,0.8
NN_Mixup_Comb,0.3214860508140645,300,150,0.8
XGBoost_Mixup_Comb,0.33656807158292,750,150,0.2
KRR_Mixup_Comb,1.9053626016380345,750,150,0.2
NN_Mixup_Comb,0.3968156134583055,750,150,0.2
XGBoost_Mixup_Comb,0.3450051482056689,750,150,0.4
KRR_Mixup_Comb,1.360152277207064,750,150,0.4
NN_Mixup_Comb,0.3606167341403438,750,150,0.4
XGBoost_Mixup_Comb,0.3331389730940532,750,150,0.5
KRR_Mixup_Comb,1.26875284051727,750,150,0.5
NN_Mixup_Comb,0.3474693171556697,750,150,0.5
XGBoost_Mixup_Comb,0.3420232879609146,750,150,0.6
KRR_Mixup_Comb,1.2450550173121298,750,150,0.6
NN_Mixup_Comb,0.3357602077585729,750,150,0.6
XGBoost_Mixup_Comb,0.3339319829675847,750,150,0.8
KRR_Mixup_Comb,0.8359993911587669,750,150,0.8
NN_Mixup_Comb,0.3366634227006052,750,150,0.8
XGBoost_Mixup_Comb,0.3459779749236463,1500,150,0.2
KRR_Mixup_Comb,1.9114453890765064,1500,150,0.2
NN_Mixup_Comb,0.4071617133584964,1500,150,0.2
XGBoost_Mixup_Comb,0.3478954751747742,1500,150,0.4
KRR_Mixup_Comb,1.371094101994892,1500,150,0.4
NN_Mixup_Comb,0.3679661295499409,1500,150,0.4
XGBoost_Mixup_Comb,0.3411969628623948,1500,150,0.5
KRR_Mixup_Comb,1.2278774422514895,1500,150,0.5
NN_Mixup_Comb,0.3582136449263813,1500,150,0.5
XGBoost_Mixup_Comb,0.3506679150340832,1500,150,0.6
KRR_Mixup_Comb,1.3338265215540763,1500,150,0.6
NN_Mixup_Comb,0.3449576205436582,1500,150,0.6
XGBoost_Mixup_Comb,0.3380020557441754,1500,150,0.8
KRR_Mixup_Comb,0.787990279153425,1500,150,0.8
NN_Mixup_Comb,0.3520785965894932,1500,150,0.8
XGBoost_Mixup_Comb,0.3404130052479264,2250,150,0.2
KRR_Mixup_Comb,1.7470609493057536,2250,150,0.2
NN_Mixup_Comb,0.3873681226880629,2250,150,0.2
XGBoost_Mixup_Comb,0.3400865234262856,2250,150,0.4
KRR_Mixup_Comb,1.1990307266014064,2250,150,0.4
NN_Mixup_Comb,0.3482906952571469,2250,150,0.4
XGBoost_Mixup_Comb,0.3367344353638805,2250,150,0.5
KRR_Mixup_Comb,1.1382127371037989,2250,150,0.5
NN_Mixup_Comb,0.3524135768341946,2250,150,0.5
XGBoost_Mixup_Comb,0.348508595015486,2250,150,0.6
KRR_Mixup_Comb,1.1423008148224103,2250,150,0.6
NN_Mixup_Comb,0.3388293117571084,2250,150,0.6
XGBoost_Mixup_Comb,0.3287509233243091,2250,150,0.8
KRR_Mixup_Comb,0.7502383429909839,2250,150,0.8
NN_Mixup_Comb,0.3385791593995054,2250,150,0.8
XGBoost_Mixup_Comb,0.3577937084969562,3000,150,0.2
KRR_Mixup_Comb,1.8823441393230536,3000,150,0.2
NN_Mixup_Comb,0.420033853301828,3000,150,0.2
XGBoost_Mixup_Comb,0.3589378401218155,3000,150,0.4
KRR_Mixup_Comb,1.3894766032869903,3000,150,0.4
NN_Mixup_Comb,0.3808549502327409,3000,150,0.4
XGBoost_Mixup_Comb,0.3455415002003371,3000,150,0.5
KRR_Mixup_Comb,1.292166319974687,3000,150,0.5
NN_Mixup_Comb,0.3670342028890835,3000,150,0.5
XGBoost_Mixup_Comb,0.3587956219627208,3000,150,0.6
KRR_Mixup_Comb,1.223879791508811,3000,150,0.6
NN_Mixup_Comb,0.3602773327127971,3000,150,0.6
XGBoost_Mixup_Comb,0.343930755755252,3000,150,0.8
KRR_Mixup_Comb,0.8576283867120871,3000,150,0.8
NN_Mixup_Comb,0.3589623943709971,3000,150,0.8
XGBoost_Mixup_Comb,0.3367327747852774,4500,150,0.2
KRR_Mixup_Comb,1.9261383725309928,4500,150,0.2
NN_Mixup_Comb,0.3928695073439615,4500,150,0.2
XGBoost_Mixup_Comb,0.340248191599956,4500,150,0.4
KRR_Mixup_Comb,1.4270046494693,4500,150,0.4
NN_Mixup_Comb,0.35806067775386,4500,150,0.4
XGBoost_Mixup_Comb,0.3269678976949946,4500,150,0.5
KRR_Mixup_Comb,1.2358801038155636,4500,150,0.5
NN_Mixup_Comb,0.3458225757570237,4500,150,0.5
XGBoost_Mixup_Comb,0.3400324390272633,4500,150,0.6
KRR_Mixup_Comb,1.2009668663465085,4500,150,0.6
NN_Mixup_Comb,0.3387617660714622,4500,150,0.6
XGBoost_Mixup_Comb,0.320391823366966,4500,150,0.8
KRR_Mixup_Comb,0.8567096615484637,4500,150,0.8
NN_Mixup_Comb,0.3295961045274894,4500,150,0.8
XGBoost_Mixup_Comb,0.395391214780049,50,50,0.2
KRR_Mixup_Comb,1.5329508777874776,50,50,0.2
NN_Mixup_Comb,0.6732707621794756,50,50,0.2
XGBoost_Mixup_Comb,0.4030311013274746,50,50,0.4
KRR_Mixup_Comb,1.0081152222238408,50,50,0.4
NN_Mixup_Comb,0.6553777414765872,50,50,0.4
XGBoost_Mixup_Comb,0.3793268334269279,50,50,0.5
KRR_Mixup_Comb,0.9015871311053896,50,50,0.5
NN_Mixup_Comb,0.5917891177870286,50,50,0.5
XGBoost_Mixup_Comb,0.4037600527895216,50,50,0.6
KRR_Mixup_Comb,1.2564186222560527,50,50,0.6
NN_Mixup_Comb,0.6516390807143126,50,50,0.6
XGBoost_Mixup_Comb,0.3905760032023158,50,50,0.8
KRR_Mixup_Comb,1.053113448781185,50,50,0.8
NN_Mixup_Comb,0.5603567154351715,50,50,0.8
XGBoost_Mixup_Comb,0.3857038011865787,100,50,0.2
KRR_Mixup_Comb,1.5322126757015806,100,50,0.2
NN_Mixup_Comb,0.6635214126782141,100,50,0.2
XGBoost_Mixup_Comb,0.3965041829749866,100,50,0.4
KRR_Mixup_Comb,0.9770448367858058,100,50,0.4
NN_Mixup_Comb,0.6431631748101592,100,50,0.4
XGBoost_Mixup_Comb,0.3712956771713488,100,50,0.5
KRR_Mixup_Comb,0.8662372668178235,100,50,0.5
NN_Mixup_Comb,0.5766715174693493,100,50,0.5
XGBoost_Mixup_Comb,0.3903284213424742,100,50,0.6
KRR_Mixup_Comb,1.2305287501813922,100,50,0.6
NN_Mixup_Comb,0.637457772430195,100,50,0.6
XGBoost_Mixup_Comb,0.379910621859165,100,50,0.8
KRR_Mixup_Comb,1.0291279531112845,100,50,0.8
NN_Mixup_Comb,0.544927579124758,100,50,0.8
XGBoost_Mixup_Comb,0.3897236636027152,250,50,0.2
KRR_Mixup_Comb,1.5555793856446398,250,50,0.2
NN_Mixup_Comb,0.6649786283934402,250,50,0.2
XGBoost_Mixup_Comb,0.3927469675283464,250,50,0.4
KRR_Mixup_Comb,0.97379859579476,250,50,0.4
NN_Mixup_Comb,0.645271753618458,250,50,0.4
XGBoost_Mixup_Comb,0.3739373033374538,250,50,0.5
KRR_Mixup_Comb,0.8991884461027839,250,50,0.5
NN_Mixup_Comb,0.586356093796649,250,50,0.5
XGBoost_Mixup_Comb,0.3955452630658819,250,50,0.6
KRR_Mixup_Comb,1.2282099316088275,250,50,0.6
NN_Mixup_Comb,0.6403399144572768,250,50,0.6
XGBoost_Mixup_Comb,0.3809177967635378,250,50,0.8
KRR_Mixup_Comb,1.0530270743474144,250,50,0.8
NN_Mixup_Comb,0.5526411580141134,250,50,0.8
XGBoost_Mixup_Comb,0.392980976242618,500,50,0.2
KRR_Mixup_Comb,1.5383591902116307,500,50,0.2
NN_Mixup_Comb,0.6651452808994459,500,50,0.2
XGBoost_Mixup_Comb,0.4176424489750196,500,50,0.4
KRR_Mixup_Comb,0.9642761891025128,500,50,0.4
NN_Mixup_Comb,0.6471008776196415,500,50,0.4
XGBoost_Mixup_Comb,0.3835811721770605,500,50,0.5
KRR_Mixup_Comb,0.9153906257880968,500,50,0.5
NN_Mixup_Comb,0.586330663400415,500,50,0.5
XGBoost_Mixup_Comb,0.4067233640843221,500,50,0.6
KRR_Mixup_Comb,1.1989477684102774,500,50,0.6
NN_Mixup_Comb,0.6377159187536064,500,50,0.6
XGBoost_Mixup_Comb,0.3939509139353772,500,50,0.8
KRR_Mixup_Comb,1.0136609538978676,500,50,0.8
NN_Mixup_Comb,0.5536568955802197,500,50,0.8
XGBoost_Mixup_Comb,0.4024138809863175,750,50,0.2
KRR_Mixup_Comb,1.5401674836916877,750,50,0.2
NN_Mixup_Comb,0.6723711216336077,750,50,0.2
XGBoost_Mixup_Comb,0.4185984441767985,750,50,0.4
KRR_Mixup_Comb,0.94800375606778,750,50,0.4
NN_Mixup_Comb,0.6517345860591828,750,50,0.4
XGBoost_Mixup_Comb,0.3838976977619355,750,50,0.5
KRR_Mixup_Comb,0.9019937429353724,750,50,0.5
NN_Mixup_Comb,0.5916608407201349,750,50,0.5
XGBoost_Mixup_Comb,0.4104371151937632,750,50,0.6
KRR_Mixup_Comb,1.1961806283490402,750,50,0.6
NN_Mixup_Comb,0.641941165025996,750,50,0.6
XGBoost_Mixup_Comb,0.3979781790925487,750,50,0.8
KRR_Mixup_Comb,0.995926035346744,750,50,0.8
NN_Mixup_Comb,0.561906001359391,750,50,0.8
XGBoost_Mixup_Comb,0.3898989613905358,1000,50,0.2
KRR_Mixup_Comb,1.5254926374372997,1000,50,0.2
NN_Mixup_Comb,0.6561482585053376,1000,50,0.2
XGBoost_Mixup_Comb,0.403507255693303,1000,50,0.4
KRR_Mixup_Comb,0.9790285788666948,1000,50,0.4
NN_Mixup_Comb,0.6312596577069653,1000,50,0.4
XGBoost_Mixup_Comb,0.3690792710542588,1000,50,0.5
KRR_Mixup_Comb,0.9102300213641008,1000,50,0.5
NN_Mixup_Comb,0.5698248357870812,1000,50,0.5
XGBoost_Mixup_Comb,0.3990343332961633,1000,50,0.6
KRR_Mixup_Comb,1.2151962085500894,1000,50,0.6
NN_Mixup_Comb,0.6276819194069192,1000,50,0.6
XGBoost_Mixup_Comb,0.3849880213156332,1000,50,0.8
KRR_Mixup_Comb,1.0166179978115018,1000,50,0.8
NN_Mixup_Comb,0.5409649434179744,1000,50,0.8
XGBoost_Mixup_Comb,0.3912433613415064,1500,50,0.2
KRR_Mixup_Comb,1.448183363292,1500,50,0.2
NN_Mixup_Comb,0.6498847657596977,1500,50,0.2
XGBoost_Mixup_Comb,0.4031280890814329,1500,50,0.4
KRR_Mixup_Comb,0.9327301456982432,1500,50,0.4
NN_Mixup_Comb,0.6265380655450601,1500,50,0.4
XGBoost_Mixup_Comb,0.3745534123761264,1500,50,0.5
KRR_Mixup_Comb,0.8569676293034835,1500,50,0.5
NN_Mixup_Comb,0.5653944085137793,1500,50,0.5
XGBoost_Mixup_Comb,0.3921469806105088,1500,50,0.6
KRR_Mixup_Comb,1.0979398583119926,1500,50,0.6
NN_Mixup_Comb,0.6215006246271513,1500,50,0.6
XGBoost_Mixup_Comb,0.3877346136872156,1500,50,0.8
KRR_Mixup_Comb,0.9622122856783708,1500,50,0.8
NN_Mixup_Comb,0.5331863716025645,1500,50,0.8
XGBoost_Mixup_Comb,0.3501939758020018,100,100,0.2
KRR_Mixup_Comb,2.419057595173212,100,100,0.2
NN_Mixup_Comb,0.3946245859373415,100,100,0.2
XGBoost_Mixup_Comb,0.3388424798889953,100,100,0.4
KRR_Mixup_Comb,1.5775517500322052,100,100,0.4
NN_Mixup_Comb,0.3561168189328023,100,100,0.4
XGBoost_Mixup_Comb,0.3585799147368332,100,100,0.5
KRR_Mixup_Comb,1.550407800260009,100,100,0.5
NN_Mixup_Comb,0.387983453505456,100,100,0.5
XGBoost_Mixup_Comb,0.3359171625871074,100,100,0.6
KRR_Mixup_Comb,1.7997853336882086,100,100,0.6
NN_Mixup_Comb,0.3490441053671657,100,100,0.6
XGBoost_Mixup_Comb,0.3321238801025793,100,100,0.8
KRR_Mixup_Comb,0.7769957858452765,100,100,0.8
NN_Mixup_Comb,0.35956938742224,100,100,0.8
XGBoost_Mixup_Comb,0.3627751652032996,200,100,0.2
KRR_Mixup_Comb,2.4372928083400587,200,100,0.2
NN_Mixup_Comb,0.4051069024945835,200,100,0.2
XGBoost_Mixup_Comb,0.3411663488829652,200,100,0.4
KRR_Mixup_Comb,1.523915252590648,200,100,0.4
NN_Mixup_Comb,0.3556055184493549,200,100,0.4
XGBoost_Mixup_Comb,0.3642323529561866,200,100,0.5
KRR_Mixup_Comb,1.5151507521040033,200,100,0.5
NN_Mixup_Comb,0.3993152823970628,200,100,0.5
XGBoost_Mixup_Comb,0.3453509494270929,200,100,0.6
KRR_Mixup_Comb,1.7402664900345235,200,100,0.6
NN_Mixup_Comb,0.3555469129551422,200,100,0.6
XGBoost_Mixup_Comb,0.3480996181428619,200,100,0.8
KRR_Mixup_Comb,0.7552618135297553,200,100,0.8
NN_Mixup_Comb,0.3688554853097918,200,100,0.8
XGBoost_Mixup_Comb,0.3683948098965373,500,100,0.2
KRR_Mixup_Comb,2.378544180035425,500,100,0.2
NN_Mixup_Comb,0.4167392817309611,500,100,0.2
XGBoost_Mixup_Comb,0.3445884315697959,500,100,0.4
KRR_Mixup_Comb,1.473143485786529,500,100,0.4
NN_Mixup_Comb,0.3719399406233444,500,100,0.4
XGBoost_Mixup_Comb,0.3634534409666693,500,100,0.5
KRR_Mixup_Comb,1.435085255557853,500,100,0.5
NN_Mixup_Comb,0.401238220834441,500,100,0.5
XGBoost_Mixup_Comb,0.3428418612899803,500,100,0.6
KRR_Mixup_Comb,1.5153605386313422,500,100,0.6
NN_Mixup_Comb,0.3670057770817992,500,100,0.6
XGBoost_Mixup_Comb,0.3478052938960009,500,100,0.8
KRR_Mixup_Comb,0.7990204105340047,500,100,0.8
NN_Mixup_Comb,0.378496727758578,500,100,0.8
XGBoost_Mixup_Comb,0.3655152672414404,1000,100,0.2
KRR_Mixup_Comb,2.556166407657745,1000,100,0.2
NN_Mixup_Comb,0.4145436567306994,1000,100,0.2
XGBoost_Mixup_Comb,0.3463692090885088,1000,100,0.4
KRR_Mixup_Comb,1.513379117595498,1000,100,0.4
NN_Mixup_Comb,0.38137904865264,1000,100,0.4
XGBoost_Mixup_Comb,0.3748862216736267,1000,100,0.5
KRR_Mixup_Comb,1.4970063499630055,1000,100,0.5
NN_Mixup_Comb,0.4208633526304848,1000,100,0.5
XGBoost_Mixup_Comb,0.3548695259978464,1000,100,0.6
KRR_Mixup_Comb,1.6727696588326892,1000,100,0.6
NN_Mixup_Comb,0.3781272553689067,1000,100,0.6
XGBoost_Mixup_Comb,0.3503198724509782,1000,100,0.8
KRR_Mixup_Comb,0.8254879358873307,1000,100,0.8
NN_Mixup_Comb,0.3951755232736631,1000,100,0.8
XGBoost_Mixup_Comb,0.3473815864155321,1500,100,0.2
KRR_Mixup_Comb,2.566833742771194,1500,100,0.2
NN_Mixup_Comb,0.4022565043733575,1500,100,0.2
XGBoost_Mixup_Comb,0.3304102034649596,1500,100,0.4
KRR_Mixup_Comb,1.6256302122017217,1500,100,0.4
NN_Mixup_Comb,0.3542706554392927,1500,100,0.4
XGBoost_Mixup_Comb,0.3523863481462463,1500,100,0.5
KRR_Mixup_Comb,1.478265800200233,1500,100,0.5
NN_Mixup_Comb,0.3953200508275187,1500,100,0.5
XGBoost_Mixup_Comb,0.3369022431589015,1500,100,0.6
KRR_Mixup_Comb,1.6264843200468646,1500,100,0.6
NN_Mixup_Comb,0.3524991799405587,1500,100,0.6
XGBoost_Mixup_Comb,0.3296882082274738,1500,100,0.8
KRR_Mixup_Comb,0.8686688724849255,1500,100,0.8
NN_Mixup_Comb,0.364601378644852,1500,100,0.8
XGBoost_Mixup_Comb,0.3504608946257549,2000,100,0.2
KRR_Mixup_Comb,2.198633060434169,2000,100,0.2
NN_Mixup_Comb,0.4032852728301793,2000,100,0.2
XGBoost_Mixup_Comb,0.3377835088828284,2000,100,0.4
KRR_Mixup_Comb,1.4070862658174728,2000,100,0.4
NN_Mixup_Comb,0.3600168099707027,2000,100,0.4
XGBoost_Mixup_Comb,0.3598354307309062,2000,100,0.5
KRR_Mixup_Comb,1.343517263353196,2000,100,0.5
NN_Mixup_Comb,0.3985715510486552,2000,100,0.5
XGBoost_Mixup_Comb,0.3428152418662667,2000,100,0.6
KRR_Mixup_Comb,1.4968703656073918,2000,100,0.6
NN_Mixup_Comb,0.3545129640671459,2000,100,0.6
XGBoost_Mixup_Comb,0.3446178860502333,2000,100,0.8
KRR_Mixup_Comb,0.8049096629509112,2000,100,0.8
NN_Mixup_Comb,0.3676457714454515,2000,100,0.8
XGBoost_Mixup_Comb,0.3479737102710917,3000,100,0.2
KRR_Mixup_Comb,2.505001098241604,3000,100,0.2
NN_Mixup_Comb,0.3998397425108601,3000,100,0.2
XGBoost_Mixup_Comb,0.3301187150327139,3000,100,0.4
KRR_Mixup_Comb,1.6846140142522803,3000,100,0.4
NN_Mixup_Comb,0.3533600611704259,3000,100,0.4
XGBoost_Mixup_Comb,0.346616646022943,3000,100,0.5
KRR_Mixup_Comb,1.518765116209576,3000,100,0.5
NN_Mixup_Comb,0.3970484323835186,3000,100,0.5
XGBoost_Mixup_Comb,0.3337701387582871,3000,100,0.6
KRR_Mixup_Comb,1.6811605078541507,3000,100,0.6
NN_Mixup_Comb,0.3485601010033151,3000,100,0.6
XGBoost_Mixup_Comb,0.3305877899170705,3000,100,0.8
KRR_Mixup_Comb,0.8315442555666686,3000,100,0.8
NN_Mixup_Comb,0.3557406873653424,3000,100,0.8
XGBoost_Mixup_Comb,0.3450215385257643,150,150,0.2
KRR_Mixup_Comb,2.0468911195473494,150,150,0.2
NN_Mixup_Comb,0.4585460474817356,150,150,0.2
XGBoost_Mixup_Comb,0.3381816272586141,150,150,0.4
KRR_Mixup_Comb,1.4918140937268571,150,150,0.4
NN_Mixup_Comb,0.4354465251678029,150,150,0.4
XGBoost_Mixup_Comb,0.3449932033383366,150,150,0.5
KRR_Mixup_Comb,0.8109614141677975,150,150,0.5
NN_Mixup_Comb,0.428739401963598,150,150,0.5
XGBoost_Mixup_Comb,0.3421231019557549,150,150,0.6
KRR_Mixup_Comb,0.926506317839378,150,150,0.6
NN_Mixup_Comb,0.4464158443711807,150,150,0.6
XGBoost_Mixup_Comb,0.3384934499724873,150,150,0.8
KRR_Mixup_Comb,0.9213467171843848,150,150,0.8
NN_Mixup_Comb,0.4368224022115426,150,150,0.8
XGBoost_Mixup_Comb,0.3439482716236632,300,150,0.2
KRR_Mixup_Comb,1.9311712044870968,300,150,0.2
NN_Mixup_Comb,0.4595412587048139,300,150,0.2
XGBoost_Mixup_Comb,0.3339547699946887,300,150,0.4
KRR_Mixup_Comb,1.4241866499490818,300,150,0.4
NN_Mixup_Comb,0.4377858298579135,300,150,0.4
XGBoost_Mixup_Comb,0.3431739720949927,300,150,0.5
KRR_Mixup_Comb,0.8063621851666277,300,150,0.5
NN_Mixup_Comb,0.443430117388716,300,150,0.5
XGBoost_Mixup_Comb,0.3377633408986763,300,150,0.6
KRR_Mixup_Comb,0.9059129588052742,300,150,0.6
NN_Mixup_Comb,0.4490650982557831,300,150,0.6
XGBoost_Mixup_Comb,0.3351424982924532,300,150,0.8
KRR_Mixup_Comb,0.9166704414252316,300,150,0.8
NN_Mixup_Comb,0.4438503887249091,300,150,0.8
XGBoost_Mixup_Comb,0.3364331713187439,750,150,0.2
KRR_Mixup_Comb,1.8235993922680749,750,150,0.2
NN_Mixup_Comb,0.435633758030586,750,150,0.2
XGBoost_Mixup_Comb,0.3361271897881439,750,150,0.4
KRR_Mixup_Comb,1.1904728488507983,750,150,0.4
NN_Mixup_Comb,0.4134920902240027,750,150,0.4
XGBoost_Mixup_Comb,0.3371278594830618,750,150,0.5
KRR_Mixup_Comb,0.6991898414946333,750,150,0.5
NN_Mixup_Comb,0.4170630283552437,750,150,0.5
XGBoost_Mixup_Comb,0.3364054776005004,750,150,0.6
KRR_Mixup_Comb,0.7874916562537786,750,150,0.6
NN_Mixup_Comb,0.4216268938400318,750,150,0.6
XGBoost_Mixup_Comb,0.3330632508385431,750,150,0.8
KRR_Mixup_Comb,0.7716293511560892,750,150,0.8
NN_Mixup_Comb,0.4213075720227672,750,150,0.8
XGBoost_Mixup_Comb,0.3397540593917855,1500,150,0.2
KRR_Mixup_Comb,1.9028248326091848,1500,150,0.2
NN_Mixup_Comb,0.4546538042153926,1500,150,0.2
XGBoost_Mixup_Comb,0.3284504560787562,1500,150,0.4
KRR_Mixup_Comb,1.4030377640684033,1500,150,0.4
NN_Mixup_Comb,0.4299518084416084,1500,150,0.4
XGBoost_Mixup_Comb,0.3405917633992071,1500,150,0.5
